date_jalali,date_gregorian,title,title_english,category,persian_wiki_links,english_wiki_links,details,era_persian,era_english
1401-06-30,2022-09-21,غزاله چلابی,Death of Ghazaleh Chalabi,death,https://fa.wikipedia.org/wiki/%D8%BA%D8%B2%D8%A7%D9%84%D9%87_%DA%86%D9%84%D8%A7%D8%A8%DB%8C,https://en.wikipedia.org/wiki/Death_of_Ghazaleh_Chalabi,از جان‌باختگان اعتراضات سراسری ۱۴۰۱ ایران,جمهوری اسلامی,Islamic Republic
1401-06-30,2022-09-21,حنانه کیا,Hanan Kia,death,https://fa.wikipedia.org/wiki/%D8%AD%D9%86%D8%A7%D9%86%D9%87_%DA%A9%DB%8C%D8%A7,<No English page found>,از جان‌باختگان اعتراضات سراسری ۱۴۰۱ ایران,جمهوری اسلامی,Islamic Republic
1401-06-30,2022-09-21,سارینا اسماعیل‌زاده,Death of Sarina Esmailzadeh,death,https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D8%B1%DB%8C%D9%86%D8%A7_%D8%A7%D8%B3%D9%85%D8%A7%D8%B9%DB%8C%D9%84%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87,https://en.wikipedia.org/wiki/Death_of_Sarina_Esmailzadeh,از جان‌باختگان اعتراضات سراسری ۱۴۰۱ ایران,جمهوری اسلامی,Islamic Republic
1401-06-30,2022-09-21,محمدحسن ترکمان,Mohammad Hassan Turkman,death,https://fa.wikipedia.org/wiki/%DA%A9%D8%B4%D8%AA%D9%87%E2%80%8C%D8%B4%D8%AF%D9%86_%D9%85%D8%AD%D9%85%D8%AF%D8%AD%D8%B3%D9%86_%D8%AA%D8%B1%DA%A9%D9%85%D8%A7%D9%86,<No English page found>,از جان‌باختگان اعتراضات سراسری ۱۴۰۱ ایران,جمهوری اسلامی,Islamic Republic
1401-06-30,2022-09-21,محمدرضا سروری,Deaths during the Mahsa Amini protests,death,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B1%D8%B6%D8%A7_%D8%B3%D8%B1%D9%88%D8%B1%DB%8C,https://en.wikipedia.org/wiki/Death_of_Mohammad_Reza_Sarvari,از جان‌باختگان اعتراضات سراسری ۱۴۰۱ ایران,جمهوری اسلامی,Islamic Republic
1401-06-30,2022-09-21,عرفان رضایی,Mysticism Rezai,death,https://fa.wikipedia.org/wiki/%D8%B9%D8%B1%D9%81%D8%A7%D9%86_%D8%B1%D8%B6%D8%A7%DB%8C%DB%8C,<No English page found>,از کشته‌شدگان خیزش ۱۴۰۱ ایران,جمهوری اسلامی,Islamic Republic
1401-06-30,2022-09-21,محسن قیصری,Mohsen Gheisari,death,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D8%B3%D9%86_%D9%82%DB%8C%D8%B5%D8%B1%DB%8C,<No English page found>,از کشته‌شدگان خیزش ۱۴۰۱ ایران,جمهوری اسلامی,Islamic Republic
1401-06-30,2022-09-21,علی مظفری,Ali Mozaffari,death,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%D9%85%D8%B8%D9%81%D8%B1%DB%8C_%D8%B3%D8%A7%D9%84%D8%A7%D9%86%D9%82%D9%88%DA%86,<No English page found>,از کشته‌شدگان خیزش ۱۴۰۱ ایران,جمهوری اسلامی,Islamic Republic
1401-06-30,2022-09-21,سیاوش محمودی,Siavash Mahmoudi,death,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%A7%D9%88%D8%B4_%D9%85%D8%AD%D9%85%D9%88%D8%AF%DB%8C,<No English page found>,از کشته‌شدگان خیزش ۱۴۰۱ ایران,جمهوری اسلامی,Islamic Republic
1401-06-30,2022-09-21,ابوالفضل مهدی پور روشن,Abolfazl Mehdipour Roshan,death,https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D9%88%D8%A7%D9%84%D9%81%D8%B6%D9%84_%D9%85%D9%87%D8%AF%DB%8C_%D9%BE%D9%88%D8%B1_%D8%B1%D9%88%D8%B4%D9%86,<No English page found>,از کشته‌شدگان خیزش ۱۴۰۱ ایران,جمهوری اسلامی,Islamic Republic
1401-06-31,2022-09-22,پارسا رضادوست,Parsa Rezadost,death,https://fa.wikipedia.org/wiki/%D9%BE%D8%A7%D8%B1%D8%B3%D8%A7_%D8%B1%D8%B6%D8%A7%D8%AF%D9%88%D8%B3%D8%AA,<No English page found>,از کشته‌شدگان خیزش ۱۴۰۱ ایران,جمهوری اسلامی,Islamic Republic
1401-06-31,2022-09-22,مهسا موگویی,Mahsa Mogui,death,https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%B3%D8%A7_%D9%85%D9%88%DA%AF%D9%88%DB%8C%DB%8C,<No English page found>,از کشته‌شدگان خیزش ۱۴۰۱ ایران,جمهوری اسلامی,Islamic Republic
1401-06-31,2022-09-22,شیرین علیزاده,Shirin Alizadeh,death,https://fa.wikipedia.org/wiki/%D8%B4%DB%8C%D8%B1%DB%8C%D9%86_%D8%B9%D9%84%DB%8C%D8%B2%D8%A7%D8%AF%D9%87,<No English page found>,از کشته‌شدگان خیزش ۱۴۰۱ ایران,جمهوری اسلامی,Islamic Republic
1401-07-01,2022-09-23,بهار خورشیدی,Solar Spring,death,https://fa.wikipedia.org/wiki/%D8%A8%D9%87%D8%A7%D8%B1_%D8%AE%D9%88%D8%B1%D8%B4%DB%8C%D8%AF%DB%8C,<No English page found>,شهروند ایرانی,جمهوری اسلامی,Islamic Republic
1401-07-02,2022-09-24,امین تارخ,Amin Tarokh,death,https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D9%86_%D8%AA%D8%A7%D8%B1%D8%AE,https://en.wikipedia.org/wiki/Amin_Tarokh,بازیگر,جمهوری اسلامی,Islamic Republic
1401-07-02,2022-09-24,محمد جامه‌بزرگ,Grand Mohammad,death,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%AC%D8%A7%D9%85%D9%87%E2%80%8C%D8%A8%D8%B2%D8%B1%DA%AF,<No English page found>,از شهروندان ایران,جمهوری اسلامی,Islamic Republic
1401-07-04,2022-09-26,آغاز اعتصابات ۱۴۰۱ دانشجویان ایران,Start of strikes; Iranian students,event,https://fa.wikipedia.org/wiki/%D8%AC%D9%86%D8%A8%D8%B4_%D8%AF%D8%A7%D9%86%D8%B4%D8%AC%D9%88%DB%8C%DB%8C_%DB%B1%DB%B4%DB%B0%DB%B1_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86,<No English page found>,,جمهوری اسلامی,Islamic Republic
1401-07-06,2022-09-28,حملات سپاه پاسداران به اقلیم کردستان,Revolutionary Guards' attacks on Kurdistan,event,,,,جمهوری اسلامی,Islamic Republic
1401-07-06,2022-09-28,حملات ۱۴۰۱ سپاه پاسداران به اقلیم کردستان,<No English name found>,event,https://fa.wikipedia.org/wiki/%D8%AD%D9%85%D9%84%D8%A7%D8%AA_%DB%B1%DB%B4%DB%B0%DB%B1_%D8%B3%D9%BE%D8%A7%D9%87_%D9%BE%D8%A7%D8%B3%D8%AF%D8%A7%D8%B1%D8%A7%D9%86_%D8%A8%D9%87_%D8%A7%D9%82%D9%84%DB%8C%D9%85_%DA%A9%D8%B1%D8%AF%D8%B3%D8%AA%D8%A7%D9%86,https://en.wikipedia.org/wiki/September%E2%80%93October_2022_attacks_on_Iraqi_Kurdistan,,جمهوری اسلامی,Islamic Republic
1401-07-06,2022-09-28,آرش عاشوری‌نیا,Arash Ashouri,death,https://fa.wikipedia.org/wiki/%D8%A2%D8%B1%D8%B4_%D8%B9%D8%A7%D8%B4%D9%88%D8%B1%DB%8C%E2%80%8C%D9%86%DB%8C%D8%A7,<No English page found>,عکاس خبری و حامی اعتراض‌های مردم ایران,جمهوری اسلامی,Islamic Republic
1401-07-07,2022-09-29,آغاز اعتراضات استادان دانشگاه ایران,The start of protests by professors at the University of Iran,event,,,,جمهوری اسلامی,Islamic Republic
1401-07-08,2022-09-30,جمعه سیاه زاهدان,2022 Zahedan massacre,event,https://fa.wikipedia.org/wiki/%D8%AC%D9%85%D8%B9%D9%87_%D8%AE%D9%88%D9%86%DB%8C%D9%86_%D8%B2%D8%A7%D9%87%D8%AF%D8%A7%D9%86,https://en.wikipedia.org/wiki/2022_Zahedan_massacre,,جمهوری اسلامی,Islamic Republic
1401-07-08,2022-09-30,جمعه خونین زاهدان,2022 Zahedan massacre,event,https://fa.wikipedia.org/wiki/%D8%AC%D9%85%D8%B9%D9%87_%D8%AE%D9%88%D9%86%DB%8C%D9%86_%D8%B2%D8%A7%D9%87%D8%AF%D8%A7%D9%86,https://en.wikipedia.org/wiki/2022_Zahedan_massacre,,جمهوری اسلامی,Islamic Republic
1401-07-08,2022-09-30,هستی نارویی,Narious existence,death,https://fa.wikipedia.org/wiki/%D9%87%D8%B3%D8%AA%DB%8C_%D9%86%D8%A7%D8%B1%D9%88%DB%8C%DB%8C,<No English page found>,یکی از کشته شدگان جریان جمعه خونین زاهدان,جمهوری اسلامی,Islamic Republic
1401-07-08,2022-09-30,محمداقبال نائب‌زهی,Mohammad Qabib,death,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%A7%D9%82%D8%A8%D8%A7%D9%84_%D9%86%D8%A7%D8%A6%D8%A8%E2%80%8C%D8%B2%D9%87%DB%8C,<No English page found>,یکی از کشته‌شدگان جریان جمعه خونین زاهدان,جمهوری اسلامی,Islamic Republic
1401-07-10,2022-10-02,آغاز لیگ دسته دوم فوتبال ایران ۰۲–۱۴۰۱,<No English name found>,event,https://fa.wikipedia.org/wiki/%D9%84%DB%8C%DA%AF_%D8%AF%D8%B3%D8%AA%D9%87_%D8%AF%D9%88%D9%85_%D9%81%D9%88%D8%AA%D8%A8%D8%A7%D9%84_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86_%DB%B0%DB%B2%E2%80%93%DB%B1%DB%B4%DB%B0%DB%B1,https://en.wikipedia.org/wiki/2022%E2%80%9323_League_2_(Iran),,جمهوری اسلامی,Islamic Republic
1401-07-10,2022-10-02,حمله به دانشگاه صنعتی شریف,Attack on Sharif University of Technology,event,https://fa.wikipedia.org/wiki/%D8%AD%D9%85%D9%84%D9%87_%D8%A8%D9%87_%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87_%D8%B5%D9%86%D8%B9%D8%AA%DB%8C_%D8%B4%D8%B1%DB%8C%D9%81,<No English page found>,,جمهوری اسلامی,Islamic Republic
1401-07-10,2022-10-02,آغاز اعتراضات دانش‌آموزان ایران,The start of Iranian students' protests,event,,,,جمهوری اسلامی,Islamic Republic
1401-07-10,2022-10-02,آغاز اعتراضات ۱۴۰۱ دانش‌آموزان ایران,The start of the protests of the Iranian students,event,https://fa.wikipedia.org/wiki/%D8%AC%D9%86%D8%A8%D8%B4_%D8%AF%D8%A7%D9%86%D8%B4%E2%80%8C%D8%A2%D9%85%D9%88%D8%B2%DB%8C_%DB%B1%DB%B4%DB%B0%DB%B1_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86,<No English page found>,,جمهوری اسلامی,Islamic Republic
1401-07-11,2022-10-03,آغاز بحران ارزی ایران,The beginning of the Iranian currency crisis,event,,,,جمهوری اسلامی,Islamic Republic
1401-07-13,2022-10-05,زمین‌لرزه ۱۳ مهر آذربایجان غربی,Earthquake 2 West Azerbaijan October,event,https://fa.wikipedia.org/wiki/%DB%B3_%D9%85%D9%87%D8%B1,<No English page found>,,جمهوری اسلامی,Islamic Republic
1401-07-13,2022-10-05,نیما شفیق‌دوست,Nima Shafeghdoost,death,https://fa.wikipedia.org/wiki/%D9%86%DB%8C%D9%85%D8%A7_%D8%B4%D9%81%DB%8C%D9%82%E2%80%8C%D8%AF%D9%88%D8%B3%D8%AA,https://en.wikipedia.org/wiki/Nima_Shafeghdoost,یکی از کشته‌شدگان اعتراضات سراسری ۱۴۰۱ ایران,جمهوری اسلامی,Islamic Republic
1401-07-14,2022-10-06,یزدان راد,Yazdan Rad,death,https://fa.wikipedia.org/wiki/%DB%8C%D8%B2%D8%AF%D8%A7%D9%86_%D8%B1%D8%A7%D8%AF,<No English page found>,بدن‌ساز,جمهوری اسلامی,Islamic Republic
1401-07-17,2022-10-09,آغاز جام حذفی فوتبال ایران ۰۲–۱۴۰۱,<No English name found>,event,https://fa.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85_%D8%AD%D8%B0%D9%81%DB%8C_%D9%81%D9%88%D8%AA%D8%A8%D8%A7%D9%84_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86_%DB%B0%DB%B2%E2%80%93%DB%B1%DB%B4%DB%B0%DB%B1,https://en.wikipedia.org/wiki/2022%E2%80%9323_Hazfi_Cup,,جمهوری اسلامی,Islamic Republic
1401-07-18,2022-10-10,آغاز اعتصاب کارگران نفت، گاز و پتروشیمی ایران,"Start of the Iranian oil, gas and petrochemical workers' strike",event,,,,جمهوری اسلامی,Islamic Republic
1401-07-20,2022-10-12,حمله به دبیرستان شاهد اردبیل,Ardebil High School Attack,event,https://fa.wikipedia.org/wiki/%D8%AD%D9%85%D9%84%D9%87_%D8%A8%D9%87_%D8%AF%D8%A8%DB%8C%D8%B1%D8%B3%D8%AA%D8%A7%D9%86_%D8%B4%D8%A7%D9%87%D8%AF_%D8%A7%D8%B1%D8%AF%D8%A8%DB%8C%D9%84,<No English page found>,,جمهوری اسلامی,Islamic Republic
1401-07-20,2022-10-12,نگین عبدالملکی,Negin Abdul Maleki,death,https://fa.wikipedia.org/wiki/%D9%86%DA%AF%DB%8C%D9%86_%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%85%D9%84%DA%A9%DB%8C,<No English page found>,از کشته‌شدگان خیزش ۱۴۰۱ ایران,جمهوری اسلامی,Islamic Republic
1401-07-20,2022-10-12,اسرا پناهی,Death of Asra Panahi,death,https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D8%B1%D8%A7_%D9%BE%D9%86%D8%A7%D9%87%DB%8C,https://en.wikipedia.org/wiki/Death_of_Asra_Panahi,از کشته‌شدگان خیزش ۱۴۰۱ ایران,جمهوری اسلامی,Islamic Republic
1401-07-20,2022-10-12,آرمین صیادی,Armin Sayyadi,death,https://fa.wikipedia.org/wiki/%D8%A2%D8%B1%D9%85%DB%8C%D9%86_%D8%B5%DB%8C%D8%A7%D8%AF%DB%8C,<No English page found>,از کشته‌شدگان خیزش ۱۴۰۱ ایران,جمهوری اسلامی,Islamic Republic
1401-07-21,2022-10-13,دولت کانادا حسین شریعتمداری را به دلیل نقض حقوق بشر تحریم کرد,Hossein Shariatmadari,event,https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D8%B4%D8%B1%DB%8C%D8%B9%D8%AA%D9%85%D8%AF%D8%A7%D8%B1%DB%8C,https://en.wikipedia.org/wiki/Hossein_Shariatmadari,,جمهوری اسلامی,Islamic Republic
1401-07-21,2022-10-13,تخریب مجسمه سید روح‌الله خمینی در نیشابور در خیزش ایران,Destruction of Sayyid Ruhollah Khomeini's Statue in Neyshabur in Iranian Rise,event,,,,جمهوری اسلامی,Islamic Republic
1401-07-23,2022-10-15,آتش‌سوزی زندان اوین,Evin Prison fire,event,https://fa.wikipedia.org/wiki/%D8%A2%D8%AA%D8%B4%E2%80%8C%D8%B3%D9%88%D8%B2%DB%8C_%D8%B2%D9%86%D8%AF%D8%A7%D9%86_%D8%A7%D9%88%DB%8C%D9%86,https://en.wikipedia.org/wiki/Evin_Prison_fire,,جمهوری اسلامی,Islamic Republic
1401-08-01,2022-10-23,عموحاجی,Amou Haji,death,https://fa.wikipedia.org/wiki/%D8%B9%D9%85%D9%88_%D8%AD%D8%A7%D8%AC%DB%8C,https://en.wikipedia.org/wiki/Amou_Haji,مردی که نیم قرن حمام نرفت,جمهوری اسلامی,Islamic Republic
1401-08-01,2022-10-23,مونا نقیب,Mona Naqib,death,https://fa.wikipedia.org/wiki/%D9%85%D9%88%D9%86%D8%A7_%D9%86%D9%82%DB%8C%D8%A8,<No English page found>,از کشته‌شدگان خیزش ۱۴۰۱ ایران,جمهوری اسلامی,Islamic Republic
1401-08-02,2022-10-24,حمله به هنرستان صدر تهران,Attack on Sadr Conservatory of Tehran,event,https://fa.wikipedia.org/wiki/%D8%AD%D9%85%D9%84%D9%87_%D8%A8%D9%87_%D9%87%D9%86%D8%B1%D8%B3%D8%AA%D8%A7%D9%86_%D8%B5%D8%AF%D8%B1_%D8%AA%D9%87%D8%B1%D8%A7%D9%86,<No English page found>,,جمهوری اسلامی,Islamic Republic
1401-08-04,2022-10-26,مراسم چهلم مهسا امینی,Forty Mahsa Amini Ceremony,event,https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D8%A7%D8%B3%D9%85_%DA%86%D9%87%D9%84%D9%85_%D9%85%D9%87%D8%B3%D8%A7_%D8%A7%D9%85%DB%8C%D9%86%DB%8C,<No English page found>,,جمهوری اسلامی,Islamic Republic
1401-08-04,2022-10-26,حمله به حرم شاه‌چراغ,King's shrine,event,https://fa.wikipedia.org/wiki/%D8%AD%D9%85%D9%84%D9%87_%D8%A8%D9%87_%D8%AD%D8%B1%D9%85_%D8%B4%D8%A7%D9%87%DA%86%D8%B1%D8%A7%D8%BA,<No English page found>,,جمهوری اسلامی,Islamic Republic
1401-08-04,2022-10-26,علی‌رضا صدرا,Ali Reza Sadra,death,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%E2%80%8C%D8%B1%D8%B6%D8%A7_%D8%B5%D8%AF%D8%B1%D8%A7,<No English page found>,نماینده دزفول در دوره چهارم مجلس شورای اسلامی,جمهوری اسلامی,Islamic Republic
1401-08-04,2022-10-26,پریسا بهمنی,Parisa Bahmani,death,https://fa.wikipedia.org/wiki/%DA%A9%D8%B4%D8%AA%D9%87%E2%80%8C%D8%B4%D8%AF%D9%86_%D9%BE%D8%B1%DB%8C%D8%B3%D8%A7_%D8%A8%D9%87%D9%85%D9%86%DB%8C,<No English page found>,از کشته‌شدگان اعتراضات سراسری ۱۴۰۱ ایران,جمهوری اسلامی,Islamic Republic
1401-08-04,2022-10-26,مهرشاد شهیدی,Death sentences during the Mahsa Amini protests,death,https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%B1%D8%B4%D8%A7%D8%AF_%D8%B4%D9%87%DB%8C%D8%AF%DB%8C,https://en.wikipedia.org/wiki/Mehrshad_Shahidi,از کشته‌شدگان خیزش ۱۴۰۱ ایران,جمهوری اسلامی,Islamic Republic
1401-08-07,2022-10-29,وزارت اطلاعات و سازمان اطلاعات سپاه پاسداران انقلاب اسلامی با انتشار بیانه‌ای الهه محمدی و نیلوفر حامدی را سرویس‌های جاسوسی غربی معرفی کردند,Elaheh Mohammadi,event,https://fa.wikipedia.org/wiki/%D8%A7%D9%84%D9%87%D9%87_%D9%85%D8%AD%D9%85%D8%AF%DB%8C,https://en.wikipedia.org/wiki/Elaheh_Mohammadi,,جمهوری اسلامی,Islamic Republic
1401-08-08,2022-10-30,حسین مفید,Hossein Mofid,death,https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D9%85%D9%81%DB%8C%D8%AF,<No English page found>,رئیس دیوان عالی کشور,جمهوری اسلامی,Islamic Republic
1401-08-09,2022-10-31,عباسعلی اختری,Abbas Ali Akhtari,death,https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%A7%D8%B3%D8%B9%D9%84%DB%8C_%D8%A7%D8%AE%D8%AA%D8%B1%DB%8C,https://en.wikipedia.org/wiki/Abbas_Ali_Akhtari,نماینده تهران در دوره پنجم مجلس خبرگان رهبری,جمهوری اسلامی,Islamic Republic
1401-08-12,2022-11-03,درگیری‌های کرج,Karaj clashes,event,,,,جمهوری اسلامی,Islamic Republic
1401-08-12,2022-11-03,درگیری‌های ۱۴۰۱ کرج,Karaj 2 conflicts,event,https://fa.wikipedia.org/wiki/%D8%AF%D8%B1%DA%AF%DB%8C%D8%B1%DB%8C%E2%80%8C%D9%87%D8%A7%DB%8C_%DB%B1%DB%B4%DB%B0%DB%B1_%DA%A9%D8%B1%D8%AC,<No English page found>,,جمهوری اسلامی,Islamic Republic
1401-08-13,2022-11-04,جمعه خونین خاش,Bloody Friday,event,https://fa.wikipedia.org/wiki/%D8%AC%D9%85%D8%B9%D9%87_%D8%AE%D9%88%D9%86%DB%8C%D9%86_%D8%AE%D8%A7%D8%B4,<No English page found>,,جمهوری اسلامی,Islamic Republic
1401-08-15,2022-11-06,مرتضی محمدخان,Morteza Mohammadkhan,death,https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D8%AA%D8%B6%DB%8C_%D9%85%D8%AD%D9%85%D8%AF%D8%AE%D8%A7%D9%86,https://en.wikipedia.org/wiki/Morteza_Mohammadkhan,وزیر امور اقتصادی و دارایی در دوران ریاست جمهوری اکبر هاشمی رفسنجانی و یکی از بازماندگان بمب‌گذاری در دفتر حزب جمهوری اسلامی,جمهوری اسلامی,Islamic Republic
1401-08-17,2022-11-08,خودسوزی محمدرضا فردوسی,Self -immolation by Mohammad Reza Ferdowsi,death,https://fa.wikipedia.org/wiki/%D8%AE%D9%88%D8%AF%D8%B3%D9%88%D8%B2%DB%8C_%D9%85%D8%AD%D9%85%D8%AF%D8%B1%D8%B6%D8%A7_%D9%81%D8%B1%D8%AF%D9%88%D8%B3%DB%8C,<No English page found>,,جمهوری اسلامی,Islamic Republic
1401-08-18,2022-11-09,بهروز صوراسرافیل,Behrouz Souresrafil,death,https://fa.wikipedia.org/wiki/%D8%A8%D9%87%D8%B1%D9%88%D8%B2_%D8%B5%D9%88%D8%B1%D8%A7%D8%B3%D8%B1%D8%A7%D9%81%DB%8C%D9%84,https://en.wikipedia.org/wiki/Behrouz_Souresrafil,روزنامه‌نگاری سیاسی,جمهوری اسلامی,Islamic Republic
1401-08-21,2022-11-12,سید علی‌اصغر حسینی,Seyed Ali Asghar Hosseini,death,https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%B9%D9%84%DB%8C%E2%80%8C%D8%A7%D8%B5%D8%BA%D8%B1_%D8%AD%D8%B3%DB%8C%D9%86%DB%8C,<No English page found>,روحانی,جمهوری اسلامی,Islamic Republic
1401-08-21,2022-11-12,مهران کریمی ناصری,Mehran Karimi Nasseri,death,https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%B1%D8%A7%D9%86_%DA%A9%D8%B1%DB%8C%D9%85%DB%8C_%D9%86%D8%A7%D8%B5%D8%B1%DB%8C,https://en.wikipedia.org/wiki/Mehran_Karimi_Nasseri,او یک پناهنده ایرانی بود که در فرودگاه شارل دوگل پاریس زندگی می کرد,جمهوری اسلامی,Islamic Republic
1401-08-24,2022-11-15,آغاز سالگرد آبان خونین,The beginning of the bloody November anniversary,event,https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D9%84%DA%AF%D8%B1%D8%AF_%D8%A2%D8%A8%D8%A7%D9%86_%D8%AE%D9%88%D9%86%DB%8C%D9%86,<No English page found>,,جمهوری اسلامی,Islamic Republic
1401-08-24,2022-11-15,آغاز اعتصابات کارگری ایران,Start of Iran's workers' strikes,event,,,,جمهوری اسلامی,Islamic Republic
1401-08-24,2022-11-15,سالگرد خونین,Bloody Anniversary,event,,,,جمهوری اسلامی,Islamic Republic
1401-08-24,2022-11-15,امید مؤیدی زارع,Hope Modi Zare,death,https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%AF_%D9%85%D8%A4%DB%8C%D8%AF%DB%8C_%D8%B2%D8%A7%D8%B1%D8%B9,<No English page found>,از کشته‌شدگان خیزش ۱۴۰۱ ایران,جمهوری اسلامی,Islamic Republic
1401-08-24,2022-11-15,سپهر اسماعیلی,Ismaili Sepehr,death,https://fa.wikipedia.org/wiki/%D8%B3%D9%BE%D9%87%D8%B1_%D8%A7%D8%B3%D9%85%D8%A7%D8%B9%DB%8C%D9%84%DB%8C,<No English page found>,از کشته‌شدگان خیزش ۱۴۰۱ ایران,جمهوری اسلامی,Islamic Republic
1401-08-25,2022-11-16,حمله به بازار ایذه.,Attack on Izeh market,event,https://fa.wikipedia.org/wiki/%D8%AD%D9%85%D9%84%D9%87_%D8%A8%D9%87_%D8%A8%D8%A7%D8%B2%D8%A7%D8%B1_%D8%A7%DB%8C%D8%B0%D9%87,https://en.wikipedia.org/wiki/Attack_on_Izeh_market,,جمهوری اسلامی,Islamic Republic
1401-08-25,2022-11-16,حادثه ۲۵ آبان خانه اصفهان.,Esfahan House of Isfahan.,event,https://fa.wikipedia.org/wiki/%DB%B5_%D8%A2%D8%A8%D8%A7%D9%86,<No English page found>,,جمهوری اسلامی,Islamic Republic
1401-08-25,2022-11-16,حمله به بازار ایذه,Attack on Izeh market,event,https://fa.wikipedia.org/wiki/%D8%AD%D9%85%D9%84%D9%87_%D8%A8%D9%87_%D8%A8%D8%A7%D8%B2%D8%A7%D8%B1_%D8%A7%DB%8C%D8%B0%D9%87,https://en.wikipedia.org/wiki/Attack_on_Izeh_market,,جمهوری اسلامی,Islamic Republic
1401-08-25,2022-11-16,ناصر تکمیل همایون,Nasser Takmil Homayoun,death,https://fa.wikipedia.org/wiki/%D9%86%D8%A7%D8%B5%D8%B1_%D8%AA%DA%A9%D9%85%DB%8C%D9%84_%D9%87%D9%85%D8%A7%DB%8C%D9%88%D9%86,https://en.wikipedia.org/wiki/Nasser_Takmil_Homayoun,جامعه‌شناس و از اعضای جبهه ملی ایران,جمهوری اسلامی,Islamic Republic
1401-08-25,2022-11-16,کیان پیرفلک,Killing of Kian Pirfalak,death,https://fa.wikipedia.org/wiki/%DA%A9%DB%8C%D8%A7%D9%86_%D9%BE%DB%8C%D8%B1%D9%81%D9%84%DA%A9,https://en.wikipedia.org/wiki/Killing_of_Kian_Pirfalak,از کشته‌شدگان حمله به بازار ایذه,جمهوری اسلامی,Islamic Republic
1401-08-25,2022-11-16,آیلار حقی,Aylar Haghi,death,https://fa.wikipedia.org/wiki/%D8%A2%DB%8C%D9%84%D8%A7%D8%B1_%D8%AD%D9%82%DB%8C,https://en.wikipedia.org/wiki/Aylar_Haghi,از کشته‌شدگان خیزش ۱۴۰۱ ایران,جمهوری اسلامی,Islamic Republic
