year,month,day,person,details,link,person_link
۱۳۵۵ ,8,28,بهرام آرام,از اعضای سازمان مجاهدین خلق ایران,"[{'text': 'بهرام آرام', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D9%87%D8%B1%D8%A7%D9%85_%D8%A2%D8%B1%D8%A7%D9%85'}]",https://fa.wikipedia.org/wiki/%D8%A8%D9%87%D8%B1%D8%A7%D9%85_%D8%A2%D8%B1%D8%A7%D9%85
۱۳۶۵ ,8,28,محمدتقی مدرس رضوی,از آموزگاران دانشگاه تهران,"[{'text': 'محمدتقی مدرس رضوی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AA%D9%82%DB%8C_%D9%85%D8%AF%D8%B1%D8%B3_%D8%B1%D8%B6%D9%88%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AA%D9%82%DB%8C_%D9%85%D8%AF%D8%B1%D8%B3_%D8%B1%D8%B6%D9%88%DB%8C
۱۳۹۸ ,8,28,امیرحسین کبیری,از کشته‌شدگان اعتراضات آبان ۱۳۹۸ ایران,"[{'text': 'امیرحسین کبیری', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%B1%D8%AD%D8%B3%DB%8C%D9%86_%DA%A9%D8%A8%DB%8C%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%B1%D8%AD%D8%B3%DB%8C%D9%86_%DA%A9%D8%A8%DB%8C%D8%B1%DB%8C
۱۴۰۲ ,8,28,باقر مؤمنی,پژوهشگر علوم سیاسی و فعال سیاسی چپ‌گرا,"[{'text': 'باقر مؤمنی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D9%82%D8%B1_%D9%85%D8%A4%D9%85%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D9%82%D8%B1_%D9%85%D8%A4%D9%85%D9%86%DB%8C
۱۳۱۴ ,8,29,حسن پیرنیا,سیاستمدار، حقوقدان، تاریخ‌نگار ایرانی و نخست‌وزیر ایران در اواخر عهد قاجار و اوایل دورهٔ پهلوی,"[{'text': 'حسن پیرنیا', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%D9%86_%D9%BE%DB%8C%D8%B1%D9%86%DB%8C%D8%A7'}]",https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%D9%86_%D9%BE%DB%8C%D8%B1%D9%86%DB%8C%D8%A7
۱۳۸۴ ,8,29,منوچهر آتشی,شاعر و مترجم معاصر,"[{'text': 'منوچهر آتشی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%86%D9%88%DA%86%D9%87%D8%B1_%D8%A2%D8%AA%D8%B4%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D9%86%D9%88%DA%86%D9%87%D8%B1_%D8%A2%D8%AA%D8%B4%DB%8C
۱۳۹۸ ,8,29,فضل‌الله رضا,دانشمند، مهندس برق و رئیس پیشین دانشگاه تهران,"[{'text': 'فضل\u200cالله رضا', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%B6%D9%84%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%B1%D8%B6%D8%A7'}]",https://fa.wikipedia.org/wiki/%D9%81%D8%B6%D9%84%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%B1%D8%B6%D8%A7
۱۴۰۱ ,8,29,کاروان قادری,از کشته‌شدگان خیزش ۱۴۰۱ ایران,[],
۸۹۱ ,9,1,نجم ثانی,از سرداران ایران در زمان دودمان صفوی,"[{'text': 'نجم ثانی', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%AC%D9%85_%D8%AB%D8%A7%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%86%D8%AC%D9%85_%D8%AB%D8%A7%D9%86%DB%8C
۱۳۷۷ ,9,1,داریوش فروهر,از قربانیان قتل‌های زنجیره‌ای ایران,"[{'text': 'داریوش فروهر', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%D8%A7%D8%B1%DB%8C%D9%88%D8%B4_%D9%81%D8%B1%D9%88%D9%87%D8%B1'}]",https://fa.wikipedia.org/wiki/%D8%AF%D8%A7%D8%B1%DB%8C%D9%88%D8%B4_%D9%81%D8%B1%D9%88%D9%87%D8%B1
۱۳۷۷ ,9,1,پروانه اسکندری,همسر داریوش فروهر,"[{'text': 'پروانه اسکندری', 'url': 'https://fa.wikipedia.org/wiki/%D9%BE%D8%B1%D9%88%D8%A7%D9%86%D9%87_%D8%A7%D8%B3%DA%A9%D9%86%D8%AF%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%BE%D8%B1%D9%88%D8%A7%D9%86%D9%87_%D8%A7%D8%B3%DA%A9%D9%86%D8%AF%D8%B1%DB%8C
۱۳۸۸ ,9,1,علی کردان,پانزدهمین وزیر کشور در زمان نظام جمهوری اسلامی ایران,"[{'text': 'علی کردان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%DA%A9%D8%B1%D8%AF%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%DA%A9%D8%B1%D8%AF%D8%A7%D9%86
۱۳۹۰ ,9,1,محمدحسین شریعتی,از مخالفان دودمان پهلوی,"[{'text': 'محمدحسین شریعتی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AD%D8%B3%DB%8C%D9%86_%D8%B4%D8%B1%DB%8C%D8%B9%D8%AA%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%AD%D8%B3%DB%8C%D9%86_%D8%B4%D8%B1%DB%8C%D8%B9%D8%AA%DB%8C
۱۳۹۹ ,9,1,سید یحیی جعفری,مجتهد و نماینده ولی فقیه در استان کرمان,"[{'text': 'سید یحیی جعفری', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%DB%8C%D8%AD%DB%8C%DB%8C_%D8%AC%D8%B9%D9%81%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%DB%8C%D8%AD%DB%8C%DB%8C_%D8%AC%D8%B9%D9%81%D8%B1%DB%8C
۱۴۰۱ ,9,1,حسین زرینجویی,بازیگر استندآپ کمدی,[],
ایران ,9,1,روز اورمزد,آذر جشن. (روز برگزاری آذر جشن، یکی دیگر از جشنهای در پیوند با آتش، به مناسبت فرا رسیدن ماه آذر و برافروختن نخستین شعله زمستانی).,"[{'text': 'روز', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D9%88%D8%B2'}]",
روز اصفهان ,9,1,روز نکوداشت شهر تاریخی اصفهان.,,"[{'text': 'اصفهان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86'}, {'text': 'روز', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D9%88%D8%B2'}]",
۱۳۴۵ ,9,4,جبار باغچه‌بان,شاعر، نویسنده و بنیانگذار اولین مدرسه ناشنوایان (زاده ۱۲۶۴),"[{'text': 'جبار باغچه\u200cبان', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D8%A8%D8%A7%D8%B1_%D8%A8%D8%A7%D8%BA%DA%86%D9%87%E2%80%8C%D8%A8%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%D8%AC%D8%A8%D8%A7%D8%B1_%D8%A8%D8%A7%D8%BA%DA%86%D9%87%E2%80%8C%D8%A8%D8%A7%D9%86
۱۳۵۶ ,9,4,منوچهر اقبال,زمانی نخست‌وزیر محمدرضا شاه بود,"[{'text': 'منوچهر اقبال', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%86%D9%88%DA%86%D9%87%D8%B1_%D8%A7%D9%82%D8%A8%D8%A7%D9%84'}]",https://fa.wikipedia.org/wiki/%D9%85%D9%86%D9%88%DA%86%D9%87%D8%B1_%D8%A7%D9%82%D8%A8%D8%A7%D9%84
۱۳۶۷ ,9,4,کاظم سامی,سیاستمدار اهل ایران، اولین وزیر بهداشت ایران انقلاب ۱۳۵۷، (زاده ۱۳۱۴),"[{'text': 'کاظم سامی', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D8%B8%D9%85_%D8%B3%D8%A7%D9%85%DB%8C'}]",https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D8%B8%D9%85_%D8%B3%D8%A7%D9%85%DB%8C
۱۳۷۳ ,9,4,علی‌اکبر سعیدی سیرجانی,ادیب، پژوهشگر و نویسنده (زاده ۱۳۱۰),"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'علی\u200cاکبر سعیدی سیرجانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%E2%80%8C%D8%A7%DA%A9%D8%A8%D8%B1_%D8%B3%D8%B9%DB%8C%D8%AF%DB%8C_%D8%B3%DB%8C%D8%B1%D8%AC%D8%A7%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%E2%80%8C%D8%A7%DA%A9%D8%A8%D8%B1_%D8%B3%D8%B9%DB%8C%D8%AF%DB%8C_%D8%B3%DB%8C%D8%B1%D8%AC%D8%A7%D9%86%DB%8C
۱۳۹۹ ,9,4,کامبوزیا پرتوی,فیلمنامه‌نویس و کارگردان (زاده ۱۳۳۴),"[{'text': 'کامبوزیا پرتوی', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D9%85%D8%A8%D9%88%D8%B2%DB%8C%D8%A7_%D9%BE%D8%B1%D8%AA%D9%88%DB%8C'}]",https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D9%85%D8%A8%D9%88%D8%B2%DB%8C%D8%A7_%D9%BE%D8%B1%D8%AA%D9%88%DB%8C
۱۴۰۲ ,9,4,بیتا فرهی,بازیگر,"[{'text': 'بیتا فرهی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%DB%8C%D8%AA%D8%A7_%D9%81%D8%B1%D9%87%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A8%DB%8C%D8%AA%D8%A7_%D9%81%D8%B1%D9%87%DB%8C
بوسنی و هرزگوین ,9,4,روز ملی.,,"[{'text': 'روز', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D9%88%D8%B2'}]",
سورینام ,9,4,روز استقلال.,,"[{'text': 'روز', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D9%88%D8%B2'}]",
۱۳۲۱ ,9,5,محمد علی فروغی,ادیب و سیاست‌مدار,"[{'text': 'محمد علی فروغی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B9%D9%84%DB%8C_%D9%81%D8%B1%D9%88%D8%BA%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B9%D9%84%DB%8C_%D9%81%D8%B1%D9%88%D8%BA%DB%8C
۱۳۵۷ ,9,5,محمد غروی کاشانی,فقیه و یکی از مخالفان دودمان پهلوی,"[{'text': 'محمد غروی کاشانی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%BA%D8%B1%D9%88%DB%8C_%DA%A9%D8%A7%D8%B4%D8%A7%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%BA%D8%B1%D9%88%DB%8C_%DA%A9%D8%A7%D8%B4%D8%A7%D9%86%DB%8C
۱۳۶۹ ,9,5,سیدحسن میرخانی,خوشنویس و شاعر,"[{'text': 'سیدحسن میرخانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%AD%D8%B3%D9%86_%D9%85%DB%8C%D8%B1%D8%AE%D8%A7%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%AD%D8%B3%D9%86_%D9%85%DB%8C%D8%B1%D8%AE%D8%A7%D9%86%DB%8C
۱۳۸۲ ,9,5,صادق خلخالی,قاضی دادگاه انقلاب و مشکوک به اینکه قاتل امیرعباس هویدا است,"[{'text': 'صادق خلخالی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B5%D8%A7%D8%AF%D9%82_%D8%AE%D9%84%D8%AE%D8%A7%D9%84%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B5%D8%A7%D8%AF%D9%82_%D8%AE%D9%84%D8%AE%D8%A7%D9%84%DB%8C
۱۳۸۴ ,9,5,مرتضی ممیز,طراح گرافیک و تصویرگر,"[{'text': 'مرتضی ممیز', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D8%AA%D8%B6%DB%8C_%D9%85%D9%85%DB%8C%D8%B2'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D8%AA%D8%B6%DB%8C_%D9%85%D9%85%DB%8C%D8%B2
۱۳۸۵ ,9,5,بابک بیات,آهنگساز,"[{'text': 'بابک بیات', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D8%A8%DA%A9_%D8%A8%DB%8C%D8%A7%D8%AA'}]",https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D8%A8%DA%A9_%D8%A8%DB%8C%D8%A7%D8%AA
۱۳۸۹ ,9,5,رضا عارفان,بازیگر,"[{'text': 'رضا عارفان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7_%D8%B9%D8%A7%D8%B1%D9%81%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7_%D8%B9%D8%A7%D8%B1%D9%81%D8%A7%D9%86
۱۴۰۱ ,9,5,شورش نیکنام,یکی از کشته‌شدگان خیزش ۱۴۰۱ ایران,"[{'text': 'شورش نیکنام', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%88%D8%B1%D8%B4_%D9%86%DB%8C%DA%A9%D9%86%D8%A7%D9%85'}]",https://fa.wikipedia.org/wiki/%D8%B4%D9%88%D8%B1%D8%B4_%D9%86%DB%8C%DA%A9%D9%86%D8%A7%D9%85
۱۳۰۰ ,9,7,عبدالبهاء,فرزند ارشد بهاءالله,"[{'text': 'عبدالبهاء', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%A8%D9%87%D8%A7%D8%A1'}]",https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%A8%D9%87%D8%A7%D8%A1
۱۳۷۷ ,9,7,حمید مصدق,شاعر و حقوق‌دان,"[{'text': 'حمید مصدق', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D9%85%DB%8C%D8%AF_%D9%85%D8%B5%D8%AF%D9%82'}]",https://fa.wikipedia.org/wiki/%D8%AD%D9%85%DB%8C%D8%AF_%D9%85%D8%B5%D8%AF%D9%82
۱۳۹۵ ,9,7,سید محمدتقی شاهرخی خرم‌آبادی,نماینده استان لرستان در دوره سوم مجلس خبرگان رهبری و دوره چهارم مجلس خبرگان رهبری,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'سید محمدتقی شاهرخی خرم\u200cآبادی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%85%D8%AD%D9%85%D8%AF%D9%86%D9%82%DB%8C_%D8%B4%D8%A7%D9%87%D8%B1%D8%AE%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%85%D8%AD%D9%85%D8%AF%D9%86%D9%82%DB%8C_%D8%B4%D8%A7%D9%87%D8%B1%D8%AE%DB%8C
۱۳۹۹ ,9,7,پرویز پورحسینی,بازیگر,"[{'text': 'پرویز پورحسینی', 'url': 'https://fa.wikipedia.org/wiki/%D9%BE%D8%B1%D9%88%DB%8C%D8%B2_%D9%BE%D9%88%D8%B1%D8%AD%D8%B3%DB%8C%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%BE%D8%B1%D9%88%DB%8C%D8%B2_%D9%BE%D9%88%D8%B1%D8%AD%D8%B3%DB%8C%D9%86%DB%8C
۱۳۹۹ ,9,7,محسن فخری زاده,از شخصیت‌های اصلی برنامه هسته‌ای ایران,"[{'text': 'محسن فخری زاده', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D8%B3%D9%86_%D9%81%D8%AE%D8%B1%DB%8C%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D8%B3%D9%86_%D9%81%D8%AE%D8%B1%DB%8C%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87
۱۴۰۱ ,9,7,عرشیا امام قلی‌زاده,از بازداشت‌شدگان خیزش ۱۴۰۱ ایران,"[{'text': 'عرشیا امام قلی\u200cزاده', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%B1%D8%B4%DB%8C%D8%A7_%D8%A7%D9%85%D8%A7%D9%85_%D9%82%D9%84%DB%8C%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87'}]",https://fa.wikipedia.org/wiki/%D8%B9%D8%B1%D8%B4%DB%8C%D8%A7_%D8%A7%D9%85%D8%A7%D9%85_%D9%82%D9%84%DB%8C%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87
۱۳۷۳ ,9,8,آیت اللَّه محمدعلی اراکی,مرجع تقلید,"[{'text': 'محمدعلی اراکی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B9%D9%84%DB%8C_%D8%A7%D8%B1%D8%A7%DA%A9%DB%8C'}]",
۱۳۸۹ ,9,8,مجید شهریاری,دانشمند هسته‌ای,"[{'text': 'مجید شهریاری', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AC%DB%8C%D8%AF_%D8%B4%D9%87%D8%B1%DB%8C%D8%A7%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AC%DB%8C%D8%AF_%D8%B4%D9%87%D8%B1%DB%8C%D8%A7%D8%B1%DB%8C
۱۳۸۹ ,9,8,سیف‌الله کامبخش‌فرد,باستان شناس,"[{'text': 'سیف\u200cالله کامبخش\u200cفرد', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D9%81%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%DA%A9%D8%A7%D9%85%D8%A8%D8%AE%D8%B4%E2%80%8C%D9%81%D8%B1%D8%AF'}]",https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D9%81%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%DA%A9%D8%A7%D9%85%D8%A8%D8%AE%D8%B4%E2%80%8C%D9%81%D8%B1%D8%AF
۱۳۹۹ ,9,8,رامش,خواننده,"[{'text': 'رامش', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%A7%D9%85%D8%B4'}]",https://fa.wikipedia.org/wiki/%D8%B1%D8%A7%D9%85%D8%B4
۱۴۰۱ ,9,8,مهران سماک,از کشته‌شدگان خیزش ۱۴۰۱ ایران,"[{'text': 'مهران سماک', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%B1%D8%A7%D9%86_%D8%B3%D9%85%D8%A7%DA%A9'}]",https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%B1%D8%A7%D9%86_%D8%B3%D9%85%D8%A7%DA%A9
۱۳۶۳ ,9,10,عباس مصدق,بازیگر,"[{'text': 'عباس مصدق', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%A7%D8%B3_%D9%85%D8%B5%D8%AF%D9%82'}]",https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%A7%D8%B3_%D9%85%D8%B5%D8%AF%D9%82
۱۳۸۹ ,9,10,شهلا جاهد,همسر دوم و موقت ناصر محمدخانی,"[{'text': 'شهلا جاهد', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D9%84%D8%A7_%D8%AC%D8%A7%D9%87%D8%AF'}]",https://fa.wikipedia.org/wiki/%D8%B4%D9%87%D9%84%D8%A7_%D8%AC%D8%A7%D9%87%D8%AF
۱۳۹۷ ,9,10,ابوالفضل زرویی نصرآباد,شاعر,"[{'text': 'ابوالفضل زرویی نصرآباد', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D9%88%D8%A7%D9%84%D9%81%D8%B6%D9%84_%D8%B2%D8%B1%D9%88%DB%8C%DB%8C_%D9%86%D8%B5%D8%B1%D8%A2%D8%A8%D8%A7%D8%AF'}]",https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D9%88%D8%A7%D9%84%D9%81%D8%B6%D9%84_%D8%B2%D8%B1%D9%88%DB%8C%DB%8C_%D9%86%D8%B5%D8%B1%D8%A2%D8%A8%D8%A7%D8%AF
۱۳۶۰ ,9,13,جلال‌الدین تاج اصفهانی,استاد آواز,"[{'text': 'جلال\u200cالدین تاج اصفهانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D9%84%D8%A7%D9%84%E2%80%8C%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D8%AA%D8%A7%D8%AC'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%AC%D9%84%D8%A7%D9%84%E2%80%8C%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D8%AA%D8%A7%D8%AC
۱۳۹۳ ,9,13,مریم بهنام,فعال اجتماعی و نویسنده,"[{'text': 'مریم بهنام', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B1%DB%8C%D9%85_%D8%A8%D9%87%D9%86%D8%A7%D9%85'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%B1%DB%8C%D9%85_%D8%A8%D9%87%D9%86%D8%A7%D9%85
ایران ,9,13,روز بیمه.,,"[{'text': 'بیمه', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%DB%8C%D9%85%D9%87'}, {'text': 'روز', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D9%88%D8%B2'}]",
۱۳۶۹ ,9,14,غلامحسین یوسفی,ادیب، نویسنده، مترجم، ویراستار و مصحح متون، و استاد برجستهٔ ادبیات فارسی,"[{'text': 'غلامحسین یوسفی', 'url': 'https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%D8%AD%D8%B3%DB%8C%D9%86_%DB%8C%D9%88%D8%B3%D9%81%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%D8%AD%D8%B3%DB%8C%D9%86_%DB%8C%D9%88%D8%B3%D9%81%DB%8C
۱۳۷۵ ,9,14,علی حاتمی,کارگردان و فیلم‌نامه‌نویس,"[{'text': 'علی حاتمی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%D8%AD%D8%A7%D8%AA%D9%85%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%D8%AD%D8%A7%D8%AA%D9%85%DB%8C
۱۳۸۲ ,9,14,منوچهر طاهرزاده,آهنگساز، خواننده سبک پاپ و نوازنده ویلون و سه تار,"[{'text': 'منوچهر طاهرزاده', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%86%D9%88%DA%86%D9%87%D8%B1_%D8%B7%D8%A7%D9%87%D8%B1%D8%B2%D8%A7%D8%AF%D9%87'}]",https://fa.wikipedia.org/wiki/%D9%85%D9%86%D9%88%DA%86%D9%87%D8%B1_%D8%B7%D8%A7%D9%87%D8%B1%D8%B2%D8%A7%D8%AF%D9%87
۱۳۸۹ ,9,14,شمس آل احمد,نویسنده,"[{'text': 'شمس آل احمد', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%85%D8%B3_%D8%A2%D9%84_%D8%A7%D8%AD%D9%85%D8%AF'}]",https://fa.wikipedia.org/wiki/%D8%B4%D9%85%D8%B3_%D8%A2%D9%84_%D8%A7%D8%AD%D9%85%D8%AF
۱۳۴۱ ,9,15,عین‌الله محمودی همدانی,پدر تلفن همگانی ایران,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'عین\u200cالله محمودی همدانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%DB%8C%D9%86%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D9%85%D8%AD%D9%85%D9%88%D8%AF%DB%8C_%D9%87%D9%85%D8%AF%D8%A7%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B9%DB%8C%D9%86%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D9%85%D8%AD%D9%85%D9%88%D8%AF%DB%8C_%D9%87%D9%85%D8%AF%D8%A7%D9%86%DB%8C
۱۳۵۹ ,9,15,احمد کشوری,خلبان نیروی هوایی ارتش جمهوری اسلامی ایران,"[{'text': 'احمد کشوری', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%DA%A9%D8%B4%D9%88%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%DA%A9%D8%B4%D9%88%D8%B1%DB%8C
۱۳۷۳ ,9,15,رجبعلی امیری فلاح,خواننده اهل گیلان,"[{'text': 'رجبعلی امیری فلاح', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%AC%D8%A8%D8%B9%D9%84%DB%8C_%D8%A7%D9%85%DB%8C%D8%B1%DB%8C_%D9%81%D9%84%D8%A7%D8%AD'}]",https://fa.wikipedia.org/wiki/%D8%B1%D8%AC%D8%A8%D8%B9%D9%84%DB%8C_%D8%A7%D9%85%DB%8C%D8%B1%DB%8C_%D9%81%D9%84%D8%A7%D8%AD
۱۳۸۷ ,9,15,عباسقلی رنجبر,نوازنده دوتار و از بخشی‌های سرشناس موسیقی شمال خراسان,"[{'text': 'عباسقلی رنجبر', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%A7%D8%B3%D9%82%D9%84%DB%8C_%D8%B1%D9%86%D8%AC%D8%A8%D8%B1'}]",https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%A7%D8%B3%D9%82%D9%84%DB%8C_%D8%B1%D9%86%D8%AC%D8%A8%D8%B1
۱۳۹۰ ,9,15,غلامرضا بروسان,شاعر,"[{'text': 'غلامرضا بروسان', 'url': 'https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%D8%B1%D8%B6%D8%A7_%D8%A8%D8%B1%D9%88%D8%B3%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%D8%B1%D8%B6%D8%A7_%D8%A8%D8%B1%D9%88%D8%B3%D8%A7%D9%86
۱۳۹۱ ,9,15,پرتو اشراق,محقق و مترجم سینما و ادبیات و پژوهشگر موسیقی,"[{'text': 'پرتو اشراق', 'url': 'https://fa.wikipedia.org/wiki/%D9%BE%D8%B1%D8%AA%D9%88_%D8%A7%D8%B4%D8%B1%D8%A7%D9%82'}]",https://fa.wikipedia.org/wiki/%D9%BE%D8%B1%D8%AA%D9%88_%D8%A7%D8%B4%D8%B1%D8%A7%D9%82
