year,month,day,person,details,link,person_link,year_gregorian,month_gregorian,day_gregorian,person_link_english,person_name_english,details_english
1398,10,15,محمدنعیم امینی فرد,نماینده حوزه انتخابیه ایرانشهر، سرباز، دلگان، فنوج، بمپور، بنت، لاشار، آشار و آهوران در دوره دهم مجلس شورای اسلامی,"[{'text': 'محمدنعیم امینی فرد', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D9%86%D8%B9%DB%8C%D9%85_%D8%A7%D9%85%DB%8C%D9%86%DB%8C_%D9%81%D8%B1%D8%AF'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D9%86%D8%B9%DB%8C%D9%85_%D8%A7%D9%85%DB%8C%D9%86%DB%8C_%D9%81%D8%B1%D8%AF,2020,1,5,<No English page found>,Mohammad Naim Amini Fard,"Representative of Iranshahr constituencies, Soldier, Dalgan, Fanuj, Bampour, Bent, Lashar, Ashar and Ahuran in the 10th Majlis"
1398,11,10,علی‌اصغر بیانی,آهنگساز و نوازندهٔ ایرانی و معاون هنری فرهنگستان هنر ایران,"[{'text': 'علی\u200cاصغر بیانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%E2%80%8C%D8%A7%D8%B5%D8%BA%D8%B1_%D8%A8%DB%8C%D8%A7%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C%E2%80%8C%D8%A7%D8%B5%D8%BA%D8%B1_%D8%A8%DB%8C%D8%A7%D9%86%DB%8C,2020,1,30,<No English page found>,Ali Asghar Bayani,Iranian composer and artist and artistic director of the Iranian Academy of Arts
1398,11,19,نورالله طبرسی,نماینده ولایت فقیه در استان مازندران,"[{'text': 'نورالله طبرسی', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D9%88%D8%B1%D8%A7%D9%84%D9%84%D9%87_%D8%B7%D8%A8%D8%B1%D8%B3%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%86%D9%88%D8%B1%D8%A7%D9%84%D9%84%D9%87_%D8%B7%D8%A8%D8%B1%D8%B3%DB%8C,2020,2,8,<No English page found>,Nurullah Tabarsi,Representative of the Faqih Province in Mazandaran Province
1398,11,25,ذبیح‌الله صفائی,نماینده حوزه انتخابیه اسدآباد در دوره ششم مجلس شورای اسلامی,"[{'text': 'ذبیح\u200cالله صفائی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B0%D8%A8%DB%8C%D8%AD%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%B5%D9%81%D8%A7%D8%A6%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B0%D8%A8%DB%8C%D8%AD%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%B5%D9%81%D8%A7%D8%A6%DB%8C,2020,2,14,<No English page found>,Zabihullah Safa'i,Representative of Assadabad constituency in the sixth term of the Islamic Consultative Assembly
1398,12,6,نرجس خانعلی‌زاده,پرستار اهل ایران و نخستین قربانی دنیاگیری کووید-۱۹ در ایران از میان کاردرمانی,"[{'text': 'نرجس خانعلی\u200cزاده', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%B1%D8%AC%D8%B3_%D8%AE%D8%A7%D9%86%D8%B9%D9%84%DB%8C%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87'}]",https://fa.wikipedia.org/wiki/%D9%86%D8%B1%D8%AC%D8%B3_%D8%AE%D8%A7%D9%86%D8%B9%D9%84%DB%8C%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87,2020,2,25,<No English page found>,Narges Khanalizadeh,Iranian nurse and the first victim of Kavid-1 worldwide in Iran
1398,12,8,سید هادی خسروشاهی,سیاستمدار و سفیر ایران در واتیکان,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'سید هادی خسروشاهی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%87%D8%A7%D8%AF%DB%8C_%D8%AE%D8%B3%D8%B1%D9%88%D8%B4%D8%A7%D9%87%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%87%D8%A7%D8%AF%DB%8C_%D8%AE%D8%B3%D8%B1%D9%88%D8%B4%D8%A7%D9%87%DB%8C,2020,2,27,https://en.wikipedia.org/wiki/Hadi_Khosroshahi,Hadi Khosroshahi,Iranian politician and ambassador to the Vatican
1398,12,10,محمدعلی رمضانی,نماینده حوزه انتخابیه آستانه اشرفیه در دوره یازدهم مجلس شورای اسلامی,"[{'text': 'محمدعلی رمضانی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B9%D9%84%DB%8C_%D8%B1%D9%85%D8%B6%D8%A7%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B9%D9%84%DB%8C_%D8%B1%D9%85%D8%B6%D8%A7%D9%86%DB%8C,2020,2,29,https://en.wikipedia.org/wiki/Mohammad_Ali_Ramazani_Dastak,Mohammad Ali Ramazani Dastak,Astana Ashrafieh constituency representative in the eleventh term of the Islamic Consultative Assembly
1398,12,11,سیامند رحمان,وزنه‌بردار,"[{'text': 'سیامند رحمان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%A7%D9%85%D9%86%D8%AF_%D8%B1%D8%AD%D9%85%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%A7%D9%85%D9%86%D8%AF_%D8%B1%D8%AD%D9%85%D8%A7%D9%86,2020,3,1,https://en.wikipedia.org/wiki/Siamand_Rahman,Siamand Rahman,Weightlifting
1398,12,12,سید محمد میرمحمدی,از اعضای مجمع تشخیص مصلحت نظام و معاون رئیس‌جمهور ایران در زمان ریاست جمهوری اکبر هاشمی رفسنجانی,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'سید محمد میرمحمدی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%85%D8%AD%D9%85%D8%AF_%D9%85%DB%8C%D8%B1%D9%85%D8%AD%D9%85%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%85%D8%AD%D9%85%D8%AF_%D9%85%DB%8C%D8%B1%D9%85%D8%AD%D9%85%D8%AF%DB%8C,2020,3,2,https://en.wikipedia.org/wiki/Mohammad_Mirmohammadi,Mohammad Mirmohammadi,Members of the Expediency Council and Vice President of Iran during the presidency of Akbar Hashemi Rafsanjani
1398,12,13,یاور همدانی,شاعر و پژوهشگر,"[{'text': 'یاور همدانی', 'url': 'https://fa.wikipedia.org/wiki/%DB%8C%D8%A7%D9%88%D8%B1_%D9%87%D9%85%D8%AF%D8%A7%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%DB%8C%D8%A7%D9%88%D8%B1_%D9%87%D9%85%D8%AF%D8%A7%D9%86%DB%8C,2020,3,3,https://en.wikipedia.org/wiki/Ahmad_NikTalab,Ahmad NikTalab,Poet and researcher
1398,12,17,هوشنگ ظریف,موسیقی‌دان,"[{'text': 'هوشنگ ظریف', 'url': 'https://fa.wikipedia.org/wiki/%D9%87%D9%88%D8%B4%D9%86%DA%AF_%D8%B8%D8%B1%DB%8C%D9%81'}]",https://fa.wikipedia.org/wiki/%D9%87%D9%88%D8%B4%D9%86%DA%AF_%D8%B8%D8%B1%DB%8C%D9%81,2020,3,7,https://en.wikipedia.org/wiki/Houshang_Zarif,Houshang Zarif,Musicist
1398,12,17,فاطمه رهبر,نماینده دوره یازدهم مجلس شورای اسلامی از حوزه انتخابیه تهران، ری، شمیرانات، اسلامشهر و پردیس,"[{'text': 'فاطمه رهبر', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%A7%D8%B7%D9%85%D9%87_%D8%B1%D9%87%D8%A8%D8%B1'}]",https://fa.wikipedia.org/wiki/%D9%81%D8%A7%D8%B7%D9%85%D9%87_%D8%B1%D9%87%D8%A8%D8%B1,2020,3,7,https://en.wikipedia.org/wiki/Fatemeh_Rahbar,Fatemeh Rahbar,"The eleventh term of the Islamic Consultative Assembly from the constituency of Tehran, Ray, Shemiranat, Islamshahr and Pardis"
1398,12,20,محمد کیاوش,نماینده اهواز در دوره نخست مجلس شورای اسلامی و نماینده آبادان در دوره دوم مجلس شورای اسلامی,"[{'text': 'محمد کیاوش', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%DA%A9%DB%8C%D8%A7%D9%88%D8%B4'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%DA%A9%DB%8C%D8%A7%D9%88%D8%B4,2020,3,10,https://en.wikipedia.org/wiki/Mohammad_Kiavash,Mohammad Kiavash,Ahvaz representative in the first term of the Islamic Consultative Assembly and the representative of Abadan in the second term of the Islamic Consultative Assembly
1398,12,23,ناصر شعبانی,از فرماندهان ارشد سپاه پاسداران انقلاب اسلامی,"[{'text': 'ناصر شعبانی', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%A7%D8%B5%D8%B1_%D8%B4%D8%B9%D8%A8%D8%A7%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%86%D8%A7%D8%B5%D8%B1_%D8%B4%D8%B9%D8%A8%D8%A7%D9%86%DB%8C,2020,3,13,https://en.wikipedia.org/wiki/Nasser_Shabani,Nasser Shabani,One of the senior commanders of the Islamic Revolutionary Guard Corps
1398,12,26,سید هاشم بطحائی گلپایگانی,نماینده استان تهران در دوره پنجم مجلس خبرگان رهبری,"[{'text': 'سید هاشم بطحائی گلپایگانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%87%D8%A7%D8%B4%D9%85_%D8%A8%D8%B7%D8%AD%D8%A7%D8%A6%DB%8C_%DA%AF%D9%84%D9%BE%D8%A7%DB%8C%DA%AF%D8%A7%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%87%D8%A7%D8%B4%D9%85_%D8%A8%D8%B7%D8%AD%D8%A7%D8%A6%DB%8C_%DA%AF%D9%84%D9%BE%D8%A7%DB%8C%DA%AF%D8%A7%D9%86%DB%8C,2020,3,16,https://en.wikipedia.org/wiki/Hashem_Bathaie_Golpayegani,Hashem Bathaie Golpayegani,Representative of Tehran Province in the Fifth round of the Assembly of Experts
1398,12,28,شیرین روحانی‌راد,از قربانیان کووید-۱۹ در ایران و پزشک,"[{'text': 'شیرین روحانی\u200cراد', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%DB%8C%D8%B1%DB%8C%D9%86_%D8%B1%D9%88%D8%AD%D8%A7%D9%86%DB%8C%E2%80%8C%D8%B1%D8%A7%D8%AF'}]",https://fa.wikipedia.org/wiki/%D8%B4%DB%8C%D8%B1%DB%8C%D9%86_%D8%B1%D9%88%D8%AD%D8%A7%D9%86%DB%8C%E2%80%8C%D8%B1%D8%A7%D8%AF,2020,3,18,https://en.wikipedia.org/wiki/Shirin_Rouhanirad,Shirin Rouhanirad,Of the victims of Kavid-1 in Iran and the doctor
1398,12,29,حمید کهرام,نماینده حوزه انتخابیه اهواز در دوره ششم مجلس شورای اسلامی,"[{'text': 'حمید کهرام', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D9%85%DB%8C%D8%AF_%DA%A9%D9%87%D8%B1%D8%A7%D9%85'}]",https://fa.wikipedia.org/wiki/%D8%AD%D9%85%DB%8C%D8%AF_%DA%A9%D9%87%D8%B1%D8%A7%D9%85,2020,3,19,https://en.wikipedia.org/wiki/Hamid_Kahram,Hamid Kahram,Ahvaz constituency representative in the sixth term of the Islamic Consultative Assembly
1399,2,5,ابراهیم امینی فقیه,مجتهد شیعه، عضو مجلس خبرگان رهبری (زادهٔ ۱۳۰۴),"[{'text': 'ابراهیم امینی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%DB%8C%D9%85_%D8%A7%D9%85%DB%8C%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%DB%8C%D9%85_%D8%A7%D9%85%DB%8C%D9%86%DB%8C,2020,4,24,https://en.wikipedia.org/wiki/Ebrahim_Amini,Ebrahim Amini,"Shiite Mojtahed, Member of the Assembly of Experts of Leadership (born 1)"
1399,1,1,ارسلان فلاح حجت انصاری,نماینده لاهیجان در دوره نخست مجلس شورای اسلامی,"[{'text': 'ارسلان فلاح حجت انصاری', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B1%D8%B3%D9%84%D8%A7%D9%86_%D9%81%D9%84%D8%A7%D8%AD_%D8%AD%D8%AC%D8%AA_%D8%A7%D9%86%D8%B5%D8%A7%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A7%D8%B1%D8%B3%D9%84%D8%A7%D9%86_%D9%81%D9%84%D8%A7%D8%AD_%D8%AD%D8%AC%D8%AA_%D8%A7%D9%86%D8%B5%D8%A7%D8%B1%DB%8C,2020,3,20,<No English page found>,Arsalan Fallah Hojjat Ansari,Lahijan representative in the first term of the Islamic Consultative Assembly
1399,1,2,ژیلا تقی‌زاده,داستان‌نویس,"[{'text': 'ژیلا تقی\u200cزاده', 'url': 'https://fa.wikipedia.org/wiki/%DA%98%DB%8C%D9%84%D8%A7_%D8%AA%D9%82%DB%8C%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87'}]",https://fa.wikipedia.org/wiki/%DA%98%DB%8C%D9%84%D8%A7_%D8%AA%D9%82%DB%8C%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87,2020,3,21,<No English page found>,Jila Taghizadeh,Storyteller
1399,1,3,حسن اکبرزاده,پژوهشگر و ریاضی‌دان (زاده ۱۳۰۶),"[{'text': 'حسن اکبرزاده', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%D9%86_%D8%A7%DA%A9%D8%A8%D8%B1%D8%B2%D8%A7%D8%AF%D9%87'}]",https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%D9%86_%D8%A7%DA%A9%D8%A8%D8%B1%D8%B2%D8%A7%D8%AF%D9%87,2020,3,22,<No English page found>,Hassan Akbarzadeh,Researcher and mathematician (born 1)
1399,1,4,عباسقلی دانشور,پزشک,"[{'text': 'عباسقلی دانشور', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%A7%D8%B3%D9%82%D9%84%DB%8C_%D8%AF%D8%A7%D9%86%D8%B4%D9%88%D8%B1'}]",https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%A7%D8%B3%D9%82%D9%84%DB%8C_%D8%AF%D8%A7%D9%86%D8%B4%D9%88%D8%B1,2020,3,23,<No English page found>,Abbasgholi Daneshvar,Your doctor
1399,1,5,فرزانه تأییدی,بازیگر,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'فرزانه تأییدی', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D8%B2%D8%A7%D9%86%D9%87_%D8%AA%D8%A3%DB%8C%DB%8C%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D8%B2%D8%A7%D9%86%D9%87_%D8%AA%D8%A3%DB%8C%DB%8C%D8%AF%DB%8C,2020,3,24,https://en.wikipedia.org/wiki/Farzaneh_Taidi,Farzaneh Taidi,Actor
1399,1,6,ادمان آیوازیان,نقاش و معمار,"[{'text': 'ادمان آیوازیان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%AF%D9%85%D8%A7%D9%86_%D8%A2%DB%8C%D9%88%D8%A7%D8%B2%DB%8C%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%D8%A7%D8%AF%D9%85%D8%A7%D9%86_%D8%A2%DB%8C%D9%88%D8%A7%D8%B2%DB%8C%D8%A7%D9%86,2020,3,25,https://en.wikipedia.org/wiki/Edman_Ayvazyan,Edman Ayvazyan,Painter and architect
1399,1,7,دانیل گورگیزنژاد,وزنه‌بردار,"[{'text': 'دانیل گورگیزنژاد', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%D8%A7%D9%86%DB%8C%D9%84_%DA%AF%D9%88%D8%B1%DA%AF%DB%8C%D8%B2%D9%86%DA%98%D8%A7%D8%AF'}]",https://fa.wikipedia.org/wiki/%D8%AF%D8%A7%D9%86%DB%8C%D9%84_%DA%AF%D9%88%D8%B1%DA%AF%DB%8C%D8%B2%D9%86%DA%98%D8%A7%D8%AF,2020,3,26,https://en.wikipedia.org/wiki/Daniel_Gevargiz,Daniel Gevargiz,Weightlifting
1399,1,11,کیومرث درم بخش,عکاس و کارگردان ایرانی (زاده ۱۳۲۴),"[{'text': 'کیومرث درم بخش', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%DB%8C%D9%88%D9%85%D8%B1%D8%AB_%D8%AF%D8%B1%D9%85%E2%80%8C%D8%A8%D8%AE%D8%B4'}]",https://fa.wikipedia.org/wiki/%DA%A9%DB%8C%D9%88%D9%85%D8%B1%D8%AB_%D8%AF%D8%B1%D9%85%E2%80%8C%D8%A8%D8%AE%D8%B4,2020,3,30,https://en.wikipedia.org/wiki/Kioumars_Derambakhsh,Kioumars Derambakhsh,Iranian photographer and director (born 1)
1399,2,27,حسین کاظم‌پور اردبیلی,از نجات‌یافتگان بمب‌گذاری در دفتر حزب جمهوری اسلامی,"[{'text': 'حسین کاظم\u200cپور اردبیلی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%DA%A9%D8%A7%D8%B8%D9%85%E2%80%8C%D9%BE%D9%88%D8%B1_%D8%A7%D8%B1%D8%AF%D8%A8%DB%8C%D9%84%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%DA%A9%D8%A7%D8%B8%D9%85%E2%80%8C%D9%BE%D9%88%D8%B1_%D8%A7%D8%B1%D8%AF%D8%A8%DB%8C%D9%84%DB%8C,2020,5,16,https://en.wikipedia.org/wiki/Hossein_Kazempour_Ardebili,Hossein Kazempour Ardebili,Of the bombers in the office of the Islamic Republic Party
1399,3,4,مصطفی خرم‌دل,نویسنده، مترجم و قرآن‌پژوه,"[{'text': 'مصطفی خرم\u200cدل', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B5%D8%B7%D9%81%DB%8C_%D8%AE%D8%B1%D9%85%E2%80%8C%D8%AF%D9%84'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%B5%D8%B7%D9%81%DB%8C_%D8%AE%D8%B1%D9%85%E2%80%8C%D8%AF%D9%84,2020,5,24,<No English page found>,Mustafa Khorramdel,"Author, translator and Quran"
1399,3,10,سیروس مشفقی,شاعر,"[{'text': 'سیروس مشفقی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%B1%D9%88%D8%B3_%D9%85%D8%B4%D9%81%D9%82%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%B1%D9%88%D8%B3_%D9%85%D8%B4%D9%81%D9%82%DB%8C,2020,5,30,<No English page found>,Sirus Naghi,poet
1399,3,25,محمدعلی کشاورز,بازیگر,"[{'text': 'محمدعلی کشاورز', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B9%D9%84%DB%8C_%DA%A9%D8%B4%D8%A7%D9%88%D8%B1%D8%B2'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D8%B9%D9%84%DB%8C_%DA%A9%D8%B4%D8%A7%D9%88%D8%B1%D8%B2,2020,6,14,https://en.wikipedia.org/wiki/Mohammad-Ali_Keshavarz,Mohammad-Ali Keshavarz,Actor
1399,4,12,سیروس گرجستانی,بازیگر,"[{'text': 'سیروس گرجستانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%B1%D9%88%D8%B3_%DA%AF%D8%B1%D8%AC%D8%B3%D8%AA%D8%A7%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%B1%D9%88%D8%B3_%DA%AF%D8%B1%D8%AC%D8%B3%D8%AA%D8%A7%D9%86%DB%8C,2020,7,2,<No English page found>,Georgian Cyrus,Actor
1399,4,18,هوشنگ صدیق,سرتیپ خلبان اف-۴ فانتوم ۲ نیروی هوایی ارتش جمهوری اسلامی ایران,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'هوشنگ صدیق', 'url': 'https://fa.wikipedia.org/wiki/%D9%87%D9%88%D8%B4%D9%86%DA%AF_%D8%B5%D8%AF%DB%8C%D9%82'}]",https://fa.wikipedia.org/wiki/%D9%87%D9%88%D8%B4%D9%86%DA%AF_%D8%B5%D8%AF%DB%8C%D9%82,2020,7,8,https://en.wikipedia.org/wiki/Houshang_Seddigh,Houshang Seddigh,Brigadier General F-6 Phantom; Army of the Islamic Republic of Iran Army
1399,4,21,حسن شریفی,بازیگر,"[{'text': 'حسن شریفی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%D9%86_%D8%B4%D8%B1%DB%8C%D9%81%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%D9%86_%D8%B4%D8%B1%DB%8C%D9%81%DB%8C,2020,7,11,<No English page found>,Hassan Sharifi,Actor
1399,4,23,عیسی جعفری,نماینده حوزه انتخابیه بهار (همدان) و کبودرآهنگ,"[{'text': 'عیسی جعفری', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%DB%8C%D8%B3%DB%8C_%D8%AC%D8%B9%D9%81%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B9%DB%8C%D8%B3%DB%8C_%D8%AC%D8%B9%D9%81%D8%B1%DB%8C,2020,7,13,<No English page found>,Jesus Ja'fari,Representative of the Spring constituency (Hamedan) and Kabudarang
1399,4,24,فاطمه عربشاهی,شاعر,"[{'text': 'فاطمه عربشاهی', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%A7%D8%B7%D9%85%D9%87_%D8%B9%D8%B1%D8%A8%D8%B4%D8%A7%D9%87%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%81%D8%A7%D8%B7%D9%85%D9%87_%D8%B9%D8%B1%D8%A8%D8%B4%D8%A7%D9%87%DB%8C,2020,7,14,<No English page found>,Fatima Arabshahi,poet
1399,4,25,ابوالقاسم سرحدی‌زاده,سه دوره نماینده مجلس شورای اسلامی,"[{'text': 'ابوالقاسم سرحدی\u200cزاده', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D9%88%D8%A7%D9%84%D9%82%D8%A7%D8%B3%D9%85_%D8%B3%D8%B1%D8%AD%D8%AF%DB%8C%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D9%88%D8%A7%D9%84%D9%82%D8%A7%D8%B3%D9%85_%D8%B3%D8%B1%D8%AD%D8%AF%DB%8C%E2%80%8C%D8%B2%D8%A7%D8%AF%D9%87,2020,7,15,https://en.wikipedia.org/wiki/Abolghasem_Sarhaddizadeh,Abolghasem Sarhaddizadeh,Three periods of MP
1399,4,26,سوسن سلیمی,بازیگر,"[{'text': 'سوسن سلیمی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D9%88%D8%B3%D9%86_%D8%B3%D9%84%DB%8C%D9%85%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B3%D9%88%D8%B3%D9%86_%D8%B3%D9%84%DB%8C%D9%85%DB%8C,2020,7,16,<No English page found>,Susan Salimi,Actor
1399,4,30,احمد پورمخبر,بازیگر,"[{'text': 'احمد پورمخبر', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D9%BE%D9%88%D8%B1%D9%85%D8%AE%D8%A8%D8%B1'}]",https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D9%BE%D9%88%D8%B1%D9%85%D8%AE%D8%A8%D8%B1,2020,7,20,<No English page found>,Ahmad Pourmakhbar,Actor
1399,4,30,سید محمود موسوی مجد,نظامی,"[{'text': 'سید محمود موسوی مجد', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D9%85%D9%88%D8%B3%D9%88%DB%8C_%D9%85%D8%AC%D8%AF'}]",https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D9%85%D9%88%D8%B3%D9%88%DB%8C_%D9%85%D8%AC%D8%AF,2020,7,20,<No English page found>,Seyed Mahmoud Mousavi Majd,Military
1399,5,7,بدرالزمان قریب,زبان‌شناس,"[{'text': 'بدرالزمان قریب', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D8%AF%D8%B1%D8%A7%D9%84%D8%B2%D9%85%D8%A7%D9%86_%D9%82%D8%B1%DB%8C%D8%A8'}]",https://fa.wikipedia.org/wiki/%D8%A8%D8%AF%D8%B1%D8%A7%D9%84%D8%B2%D9%85%D8%A7%D9%86_%D9%82%D8%B1%DB%8C%D8%A8,2020,7,28,https://en.wikipedia.org/wiki/Badr_al-Zaman_Gharib,Badr al-Zaman Gharib,Linguist
1399,5,11,خسرو سینایی,کارگردان,"[{'text': 'خسرو سینایی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D8%B3%D8%B1%D9%88_%D8%B3%DB%8C%D9%86%D8%A7%DB%8C%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%AE%D8%B3%D8%B1%D9%88_%D8%B3%DB%8C%D9%86%D8%A7%DB%8C%DB%8C,2020,8,1,https://en.wikipedia.org/wiki/Khosrow_Sinai,Khosrow Sinai,Director
1399,5,15,مصطفی صالحی,زندانی سیاسی,"[{'text': 'مصطفی صالحی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B5%D8%B7%D9%81%DB%8C_%D8%B5%D8%A7%D9%84%D8%AD%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%B5%D8%B7%D9%81%DB%8C_%D8%B5%D8%A7%D9%84%D8%AD%DB%8C,2020,8,5,https://en.wikipedia.org/wiki/Mostafa_Salehi,2017–2018 Iranian protests,Political prisoner
1399,5,27,صمد بالازاده,خلبان نیروی هوایی ارتش جمهوری اسلامی ایران,"[{'text': 'صمد بالازاده', 'url': 'https://fa.wikipedia.org/wiki/%D8%B5%D9%85%D8%AF_%D8%A8%D8%A7%D9%84%D8%A7%D8%B2%D8%A7%D8%AF%D9%87'}]",https://fa.wikipedia.org/wiki/%D8%B5%D9%85%D8%AF_%D8%A8%D8%A7%D9%84%D8%A7%D8%B2%D8%A7%D8%AF%D9%87,2020,8,17,<No English page found>,Samad Balazadeh,Air Force pilot of the Islamic Republic of Iran
