years,title,links,day,month
1294.0,شکست نیروهای مقاومت مردمی به رهبری حیدر لطیفیان، در جریان نبرد رباط‌کریم در طی جنگ جهانی اول توسط ارتش روسیه.,"[{'text': 'جنگ جهانی اول', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D9%86%DA%AF_%D8%AC%D9%87%D8%A7%D9%86%DB%8C_%D8%A7%D9%88%D9%84'}, {'text': 'حیدر لطیفیان', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%DB%8C%D8%AF%D8%B1_%D9%84%D8%B7%DB%8C%D9%81%DB%8C%D8%A7%D9%86'}, {'text': 'نبرد رباط\u200cکریم', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%A8%D8%B1%D8%AF_%D8%B1%D8%A8%D8%A7%D8%B7%E2%80%8C%DA%A9%D8%B1%DB%8C%D9%85'}]",5,10
1319.0,برای نخستین بار در ایران به سبک اروپایی در اصفهان از مردم سرشماری به عمل آمد و ۲۰۴٬۶۰۰ تن را ساکن شهر اصفهان گزارش کردند,"[{'text': 'اصفهان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86'}]",5,10
1382.0,زمین‌لرزه بم,[],5,10
1388.0,تظاهرات جنبش سبز در تاسوعا,[],5,10
1395.0,اجرای حکم قطع چهار انگشت دو برادر در ارومیه,[],5,10
1230.0,بنیانگذاری دارالفنون نخستین مرکز آموزش عالی نوین ایران به ابتکار میرزاتقی‌خان امیرکبیر,"[{'text': 'دارالفنون', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%D8%A7%D8%B1%D8%A7%D9%84%D9%81%D9%86%D9%88%D9%86'}, {'text': 'میرزاتقی\u200cخان امیرکبیر', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%B1%DA%A9%D8%A8%DB%8C%D8%B1'}]",6,10
1379.0,تصویب لایحه ادغام وزارت جهاد سازندگی با وزارت کشاورزی جهت,[],6,10
1388.0,تظاهرات جنبش سبز در عاشورا,[],6,10
1293.0,آغاز حمله عثمانی جهت اشغال تبریز در جنگ جهانی اول,"[{'text': 'اشغال تبریز در جنگ جهانی اول', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B4%D8%BA%D8%A7%D9%84_%D8%AA%D8%A8%D8%B1%DB%8C%D8%B2_%D8%AF%D8%B1_%D8%AC%D9%86%DA%AF_%D8%AC%D9%87%D8%A7%D9%86%DB%8C_%D8%A7%D9%88%D9%84'}]",7,10
1396.0,آغاز اعتراضات دی ایران,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",7,10
1285.0,مظفرالدین‌شاه قانون اساسی مشروطه را امضا کرد,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'قانون اساسی مشروطه', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D8%A7%D9%86%D9%88%D9%86_%D8%A7%D8%B3%D8%A7%D8%B3%DB%8C_%D9%85%D8%B4%D8%B1%D9%88%D8%B7%D9%87'}]",8,10
1300.0,عضویت ایران در جامعه ملل,[],9,10
1309.0,نمایش «آبی و رابی»، نخستین فیلم بلند داستانی صامت ایرانی، در سینما مایاک,"[{'text': 'آبی و رابی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%A8%DB%8C_%D9%88_%D8%B1%D8%A7%D8%A8%DB%8C'}]",9,10
1385.0,اعدام صدام حسین، رئیس جمهور پیشین عراق,"[{'text': 'صدام حسین', 'url': 'https://fa.wikipedia.org/wiki/%D8%B5%D8%AF%D8%A7%D9%85_%D8%AD%D8%B3%DB%8C%D9%86'}, {'text': 'عراق', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%B1%D8%A7%D9%82'}]",9,10
1388.0,راهپیمایی ۹ دی,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'راهپیمایی ۹ دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%A7%D9%87%D9%BE%DB%8C%D9%85%D8%A7%DB%8C%DB%8C_%DB%B9_%D8%AF%DB%8C'}]",9,10
1393.0,حادثه ۹ دی فروند هواپیمای آموزشی تکنام پی۹۲,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",9,10
1356.0,سفر جیمی کارتر رئیس‌جمهور آمریکا به ایران.,[],10,10
1357.0,انحلال دولت نظامی غلامرضا ازهاری.,"[{'text': 'دولت نظامی غلامرضا ازهاری', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%D9%88%D9%84%D8%AA_%D9%86%D8%B8%D8%A7%D9%85%DB%8C_%D8%BA%D9%84%D8%A7%D9%85%D8%B1%D8%B6%D8%A7_%D8%A7%D8%B2%D9%87%D8%A7%D8%B1%DB%8C'}]",10,10
1379.0,تایید لایحه ادغام وزارت جهاد سازندگی با وزارت کشاورزی جهت بنیان‌گذاری وزارت جهاد کشاورزی در شورای نگهبان.,"[{'text': 'وزارت جهاد کشاورزی', 'url': 'https://fa.wikipedia.org/wiki/%D9%88%D8%B2%D8%A7%D8%B1%D8%AA_%D8%AC%D9%87%D8%A7%D8%AF_%DA%A9%D8%B4%D8%A7%D9%88%D8%B1%D8%B2%DB%8C'}]",10,10
1402.0,اسنپ‌فود با انتشار بیانیه‌ای هک شدن خود را تایید کرد.,"[{'text': 'اسنپ', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D9%86%D9%BE'}]",10,10
1293.0,پایان حمله عثمانی جهت اشغال تبریز در جنگ جهانی اول,"[{'text': 'اشغال تبریز در جنگ جهانی اول', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B4%D8%BA%D8%A7%D9%84_%D8%AA%D8%A8%D8%B1%DB%8C%D8%B2_%D8%AF%D8%B1_%D8%AC%D9%86%DA%AF_%D8%AC%D9%87%D8%A7%D9%86%DB%8C_%D8%A7%D9%88%D9%84'}]",11,10
1348.0,تصویب قانون حمایت حقوق مؤلفان و مصنفان و هنرمندان در مجلس شورای ملی,"[{'text': 'قانون حمایت حقوق مؤلفان و مصنفان و هنرمندان', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D8%A7%D9%86%D9%88%D9%86_%D8%AD%D9%85%D8%A7%DB%8C%D8%AA_%D8%AD%D9%82%D9%88%D9%82_%D9%85%D8%A4%D9%84%D9%81%D8%A7%D9%86_%D9%88_%D9%85%D8%B5%D9%86%D9%81%D8%A7%D9%86_%D9%88_%D9%87%D9%86%D8%B1%D9%85%D9%86%D8%AF%D8%A7%D9%86'}]",11,10
1367.0,نامه روح‌الله خمینی به میخائیل گورباچف,[],11,10
1398.0,اجرای مراسم حکم قصاص آرمان عبدالعالی عامل جنایت قتل غزاله شکور و توقف اجرای حکم در پی مهلت دادن اولیای دم   [۱],"[{'text': 'حکم', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%DA%A9%D9%85'}, {'text': 'قتل غزاله شکور', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D8%AA%D9%84_%D8%BA%D8%B2%D8%A7%D9%84%D9%87_%D8%B4%DA%A9%D9%88%D8%B1'}, {'text': 'قصاص', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D8%B5%D8%A7%D8%B5'}, {'text': 'مراسم', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D8%A7%D8%B3%D9%85'}]",11,10
1360.0,آغاز عملیات محمد رسول‌الله,"[{'text': 'عملیات محمد رسول\u200cالله', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%85%D9%84%DB%8C%D8%A7%D8%AA_%D9%85%D8%AD%D9%85%D8%AF_%D8%B1%D8%B3%D9%88%D9%84%E2%80%8C%D8%A7%D9%84%D9%84%D9%87'}]",12,10
1375.0,جنایت خیابان گاندی,"[{'text': 'جنایت خیابان گاندی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D9%86%D8%A7%DB%8C%D8%AA_%D8%AE%DB%8C%D8%A7%D8%A8%D8%A7%D9%86_%DA%AF%D8%A7%D9%86%D8%AF%DB%8C'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",12,10
1386.0,حادثه ۱۲ دی فروند فوکر ۱۰۰ ایران ایر,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': '۲ دی', 'url': 'https://fa.wikipedia.org/wiki/%DB%B2_%D8%AF%DB%8C'}]",12,10
1394.0,آغاز حمله به سفارت و کنسولگری عربستان سعودی در ایران,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'حمله به سفارت و کنسولگری عربستان سعودی در ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D9%85%D9%84%D9%87_%D8%A8%D9%87_%D8%B3%D9%81%D8%A7%D8%B1%D8%AA_%D9%88_%DA%A9%D9%86%D8%B3%D9%88%D9%84%DA%AF%D8%B1%DB%8C_%D8%B9%D8%B1%D8%A8%D8%B3%D8%AA%D8%A7%D9%86_%D8%B3%D8%B9%D9%88%D8%AF%DB%8C_%D8%AF%D8%B1_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",12,10
1398.0,عملیات آذرخش کبود,"[{'text': 'آذر', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%B0%D8%B1'}]",13,10
1402.0,انفجارهای کرمان,"[{'text': 'انفجارهای کرمان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%86%D9%81%D8%AC%D8%A7%D8%B1%D9%87%D8%A7%DB%8C_%DA%A9%D8%B1%D9%85%D8%A7%D9%86'}]",13,10
1300.0,بنیان‌گذاری ارتش شاهنشاهی ایران,"[{'text': 'ارتش شاهنشاهی ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B1%D8%AA%D8%B4_%D8%B4%D8%A7%D9%87%D9%86%D8%B4%D8%A7%D9%87%DB%8C_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}]",14,10
1357.0,آغاز کنفرانس گوادلوپ,"[{'text': 'کنفرانس گوادلوپ', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D9%86%D9%81%D8%B1%D8%A7%D9%86%D8%B3_%DA%AF%D9%88%D8%A7%D8%AF%D9%84%D9%88%D9%BE'}]",14,10
1398.0,آغاز تشییع جنازه و خاکسپاری قاسم سلیمانی,"[{'text': 'تشییع جنازه و خاکسپاری قاسم سلیمانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D8%B4%DB%8C%DB%8C%D8%B9_%D8%AC%D9%86%D8%A7%D8%B2%D9%87_%D9%82%D8%A7%D8%B3%D9%85_%D8%B3%D9%84%DB%8C%D9%85%D8%A7%D9%86%DB%8C'}]",14,10
1310.0,ثبت ملی میدان نقش جهان اصفهان.,"[{'text': 'اصفهان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86'}, {'text': 'میدان نقش جهان', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%DB%8C%D8%AF%D8%A7%D9%86_%D9%86%D9%82%D8%B4_%D8%AC%D9%87%D8%A7%D9%86'}]",15,10
1366.0,بنیان‌گذاری فرهنگستان علوم ایران.,[],15,10
1359.0,آغاز عملیات نصر.,"[{'text': 'عملیات نصر', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%85%D9%84%DB%8C%D8%A7%D8%AA_%D9%86%D8%B5%D8%B1'}]",15,10
1373.0,حادثه ۱۵ دی لاکهید جت‌استار آجا.,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': '۵ دی', 'url': 'https://fa.wikipedia.org/wiki/%DB%B5_%D8%AF%DB%8C'}]",15,10
1399.0,توقیف ۱۵ دی کشتی نفت‌کش کره جنوبی توسط ندسا.,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': '۵ دی', 'url': 'https://fa.wikipedia.org/wiki/%DB%B5_%D8%AF%DB%8C'}]",15,10
1400.0,حادثه ۱۵ دی پرواز ۶۹۰۴ مشهد-اصفهان هواپیمایی کاسپین.,"[{'text': 'اصفهان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': '۵ دی', 'url': 'https://fa.wikipedia.org/wiki/%DB%B5_%D8%AF%DB%8C'}]",15,10
1401.0,انتشار نخستین قسمت از سریال سقوط.,[],15,10
1402.0,حادثه دی کوهنوردان سبلان.,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'سبلان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D8%A8%D9%84%D8%A7%D9%86'}]",15,10
1303.0,تاسیس مؤسسه تحقیقات واکسن و سرم‌سازی رازی,"[{'text': 'مؤسسه تحقیقات واکسن و سرم\u200cسازی رازی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%A4%D8%B3%D8%B3%D9%87_%D8%AA%D8%AD%D9%82%DB%8C%D9%82%D8%A7%D8%AA_%D9%88%D8%A7%DA%A9%D8%B3%D9%86_%D9%88_%D8%B3%D8%B1%D9%85%E2%80%8C%D8%B3%D8%A7%D8%B2%DB%8C_%D8%B1%D8%A7%D8%B2%DB%8C'}]",16,10
1327.0,حادثه ۱۶ دی داگلاس دی‌سی-۳ شرکت سهامی هواپیمایی ایران,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'شرکت سهامی هواپیمایی ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D8%B1%DA%A9%D8%AA_%D8%B3%D9%87%D8%A7%D9%85%DB%8C_%D9%87%D9%88%D8%A7%D9%BE%DB%8C%D9%85%D8%A7%DB%8C%DB%8C_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': '۶ دی', 'url': 'https://fa.wikipedia.org/wiki/%DB%B6_%D8%AF%DB%8C'}]",16,10
1396.0,حادثه نفت‌کش سانچی,"[{'text': 'حادثه نفت\u200cکش سانچی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%A7%D8%AF%D8%AB%D9%87_%D9%86%D9%81%D8%AA%E2%80%8C%DA%A9%D8%B4_%D8%B3%D8%A7%D9%86%DA%86%DB%8C'}]",16,10
1397.0,کشف جسد بی‌جان زهرا نویدپور,"[{'text': 'زهرا نویدپور', 'url': 'https://fa.wikipedia.org/wiki/%D8%B2%D9%87%D8%B1%D8%A7_%D9%86%D9%88%DB%8C%D8%AF%D9%BE%D9%88%D8%B1'}]",16,10
1314.0,تصویب و اجرای قانون کشف حجاب به فرمان رضاشاه,[],17,10
1356.0,انتشار مقاله ایران و استعمار سرخ و سیاه,"[{'text': 'ایران و استعمار سرخ و سیاه', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86_%D9%88_%D8%A7%D8%B3%D8%AA%D8%B9%D9%85%D8%A7%D8%B1_%D8%B3%D8%B1%D8%AE_%D9%88_%D8%B3%DB%8C%D8%A7%D9%87'}]",17,10
1357.0,پایان کنفرانس گوادلوپ,"[{'text': 'کنفرانس گوادلوپ', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D9%86%D9%81%D8%B1%D8%A7%D9%86%D8%B3_%DA%AF%D9%88%D8%A7%D8%AF%D9%84%D9%88%D9%BE'}]",17,10
1397.0,رقابت ۱۷ دی تیم ملی فوتبال ایران با تیم ملی فوتبال یمن در جام ملت‌های آسیا ۲۰۱۹,"[{'text': 'جام ملت\u200cهای آسیا ۲۰۱۹', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85_%D9%85%D9%84%D8%AA%E2%80%8C%D9%87%D8%A7%DB%8C_%D8%A2%D8%B3%DB%8C%D8%A7_%DB%B2%DB%B0%DB%B1%DB%B9'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': '۷ دی', 'url': 'https://fa.wikipedia.org/wiki/%DB%B7_%D8%AF%DB%8C'}]",17,10
1359.0,پایان عملیات نصر,"[{'text': 'عملیات نصر', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%85%D9%84%DB%8C%D8%A7%D8%AA_%D9%86%D8%B5%D8%B1'}]",18,10
1376.0,بنیان‌گذاری رسمی مؤسسه اعتباری ثامن,"[{'text': 'مؤسسه اعتباری ثامن', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%A4%D8%B3%D8%B3%D9%87_%D8%A7%D8%B9%D8%AA%D8%A8%D8%A7%D8%B1%DB%8C_%D8%AB%D8%A7%D9%85%D9%86'}]",18,10
1387.0,انفجار نارنجک در تربت جام,"[{'text': 'انفجار نارنجک در تربت جام', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%86%D9%81%D8%AC%D8%A7%D8%B1_%D9%86%D8%A7%D8%B1%D9%86%D8%AC%DA%A9_%D8%AF%D8%B1_%D8%AA%D8%B1%D8%A8%D8%AA_%D8%AC%D8%A7%D9%85'}]",18,10
1398.0,عملیات شهید سلیمانی,"[{'text': 'عملیات شهید سلیمانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%85%D9%84%DB%8C%D8%A7%D8%AA_%D8%B4%D9%87%DB%8C%D8%AF_%D8%B3%D9%84%DB%8C%D9%85%D8%A7%D9%86%DB%8C'}]",18,10
1398.0,شلیک پدافند سپاه پاسداران جمهوری اسلامی به هواپیمای مسافربری,[],18,10
1398.0,پایان تشییع جنازه و خاکسپاری قاسم سلیمانی,"[{'text': 'تشییع جنازه و خاکسپاری قاسم سلیمانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D8%B4%DB%8C%DB%8C%D8%B9_%D8%AC%D9%86%D8%A7%D8%B2%D9%87_%D9%82%D8%A7%D8%B3%D9%85_%D8%B3%D9%84%DB%8C%D9%85%D8%A7%D9%86%DB%8C'}, {'text': 'قاسم سلیمانی', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D8%A7%D8%B3%D9%85_%D8%B3%D9%84%DB%8C%D9%85%D8%A7%D9%86%DB%8C'}]",18,10
1401.0,سومین سالگرد سقوط هواپیمای اوکراینی,"[{'text': 'سال', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D9%84'}, {'text': 'سومین سالگرد سقوط هواپیمای اوکراینی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D9%88%D9%85%DB%8C%D9%86_%D8%B3%D8%A7%D9%84%DA%AF%D8%B1%D8%AF_%D8%B3%D9%82%D9%88%D8%B7_%D9%87%D9%88%D8%A7%D9%BE%DB%8C%D9%85%D8%A7%DB%8C_%D8%A7%D9%88%DA%A9%D8%B1%D8%A7%DB%8C%D9%86%DB%8C'}]",18,10
1356.0,قیام مردم قم,[],19,10
1359.0,عملیات آزادسازی میمک,"[{'text': 'عملیات آزادسازی میمک', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%85%D9%84%DB%8C%D8%A7%D8%AA_%D8%A2%D8%B2%D8%A7%D8%AF%D8%B3%D8%A7%D8%B2%DB%8C_%D9%85%DB%8C%D9%85%DA%A9'}]",19,10
1365.0,شروع عملیات نظامی کربلای ۵ در جنگ ایران و عراق,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'جنگ ایران و عراق', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D9%86%DA%AF_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86_%D9%88_%D8%B9%D8%B1%D8%A7%D9%82'}, {'text': 'کربلای ۵', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%85%D9%84%DB%8C%D8%A7%D8%AA_%DA%A9%D8%B1%D8%A8%D9%84%D8%A7%DB%8C_%DB%B5'}]",19,10
1384.0,حادثه ۱۹ دی داسو فالکون ۲۰ سپاه پاسداران انقلاب اسلامی,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'سپاه پاسداران انقلاب اسلامی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D9%BE%D8%A7%D9%87_%D9%BE%D8%A7%D8%B3%D8%AF%D8%A7%D8%B1%D8%A7%D9%86_%D8%A7%D9%86%D9%82%D9%84%D8%A7%D8%A8_%D8%A7%D8%B3%D9%84%D8%A7%D9%85%DB%8C'}, {'text': '۹ دی', 'url': 'https://fa.wikipedia.org/wiki/%DB%B9_%D8%AF%DB%8C'}]",19,10
1389.0,حادثه پرواز شماره ۲۷۷ ایران‌ایر,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'پرواز شماره ۲۷۷ ایران\u200cایر', 'url': 'https://fa.wikipedia.org/wiki/%D9%BE%D8%B1%D9%88%D8%A7%D8%B2_%D8%B4%D9%85%D8%A7%D8%B1%D9%87_%DB%B2%DB%B7%DB%B7_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86%E2%80%8C%D8%A7%DB%8C%D8%B1'}]",19,10
1395.0,در پی درگذشت اکبر هاشمی رفسنجانی، رئیس مجمع تشخیص مصلحت نظام و رئیس‌جمهور سابق ایران سه روز عزای عمومی در ایران اعلام شد. دو روز بعد جمعیت انبوهی در تهران برای تشییع جنازهٔ وی گرد آمدند که در رسانه‌های خبری خبرساز شد. استاندار تهران، شمار مردم را ۲/۵ میلیون نفر ذکر کرد.,"[{'text': 'اکبر هاشمی رفسنجانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DA%A9%D8%A8%D8%B1_%D9%87%D8%A7%D8%B4%D9%85%DB%8C_%D8%B1%D9%81%D8%B3%D9%86%D8%AC%D8%A7%D9%86%DB%8C'}, {'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'روز', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D9%88%D8%B2'}, {'text': 'مجمع تشخیص مصلحت نظام', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AC%D9%85%D8%B9_%D8%AA%D8%B4%D8%AE%DB%8C%D8%B5_%D9%85%D8%B5%D9%84%D8%AD%D8%AA_%D9%86%D8%B8%D8%A7%D9%85'}]",19,10
1110.0,بسته شدن عهدنامه احمد پاشا بین دودمان صفوی از ایران و امپراتوری عثمانی,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'عهدنامه احمد پاشا', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%87%D8%AF%D9%86%D8%A7%D9%85%D9%87_%D8%A7%D8%AD%D9%85%D8%AF_%D9%BE%D8%A7%D8%B4%D8%A7'}]",20,10
1359.0,عملیات توکل,"[{'text': 'عملیات توکل', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%85%D9%84%DB%8C%D8%A7%D8%AA_%D8%AA%D9%88%DA%A9%D9%84'}]",20,10
1365.0,حمله موشکی عراق به دو مدرسه پسرانه در بروجرد,[],20,10
1396.0,حادثه ۲۰ دی ناوچه دماوند,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'ناوچه دماوند', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%A7%D9%88%DA%86%D9%87_%D8%AF%D9%85%D8%A7%D9%88%D9%86%D8%AF'}]",20,10
1402.0,گلریز قهرمان به دلیل اتهام سرقت از فروشگاه‌های گران‌قیمت از حزب سبز پارلمان نیوزیلند استعفا داد,"[{'text': 'گلریز قهرمان', 'url': 'https://fa.wikipedia.org/wiki/%DA%AF%D9%84%D8%B1%DB%8C%D8%B2_%D9%82%D9%87%D8%B1%D9%85%D8%A7%D9%86'}]",20,10
1380.0,سیل فارس و بوشهر,[],21,10
1385.0,دستگیری دیپلمات‌های ایران در عراق توسط آمریکا,"[{'text': 'دستگیری دیپلمات\u200cهای ایران در عراق توسط آمریکا', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%D8%B3%D8%AA%DA%AF%DB%8C%D8%B1%DB%8C_%D8%AF%DB%8C%D9%BE%D9%84%D9%85%D8%A7%D8%AA%E2%80%8C%D9%87%D8%A7%DB%8C_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86_%D8%AF%D8%B1_%D8%B9%D8%B1%D8%A7%D9%82_%D8%AA%D9%88%D8%B3%D8%B7_%D8%A2%D9%85%D8%B1%DB%8C%DA%A9%D8%A7'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",21,10
1389.0,رقابت ۲۱ دی تیم ملی فوتبال ایران با تیم ملی فوتبال عراق در جام ملت‌های آسیا ۲۰۱۱,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': '۱ دی', 'url': 'https://fa.wikipedia.org/wiki/%DB%B1_%D8%AF%DB%8C'}]",21,10
1393.0,رقابت ۲۱ دی تیم ملی فوتبال ایران با تیم ملی فوتبال بحرین در جام ملت‌های آسیا ۲۰۱۵,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': '۱ دی', 'url': 'https://fa.wikipedia.org/wiki/%DB%B1_%D8%AF%DB%8C'}]",21,10
1398.0,آغاز اعتراضات دی ۱۳۹۸ ایران,"[{'text': 'اعتراضات دی ۱۳۹۸ ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B9%D8%AA%D8%B1%D8%A7%D8%B6%D8%A7%D8%AA_%D8%AF%DB%8C_%DB%B1%DB%B3%DB%B9%DB%B8_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",21,10
1364.0,انجام چهارمین عملیات هوایی عراق برای نابودی نیروگاه اتمی بوشهر,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'نیروگاه اتمی بوشهر', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%DB%8C%D8%B1%D9%88%DA%AF%D8%A7%D9%87_%D9%87%D8%B3%D8%AA%D9%87%E2%80%8C%D8%A7%DB%8C_%D8%A8%D9%88%D8%B4%D9%87%D8%B1'}]",22,10
1381.0,جنجال کاریکاتور چاپ شده روزنامه حیات نو,"[{'text': 'حیات نو', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%DB%8C%D8%A7%D8%AA_%D9%86%D9%88'}, {'text': 'روز', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D9%88%D8%B2'}]",22,10
