year,title,links,day,month
1361,صادر شدن فرمان هشت‌ماده‌ای سید روح‌الله خمینی,"[{'text': 'فرمان هشت\u200cماده\u200cای سید روح\u200cالله خمینی', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D9%85%D8%A7%D9%86_%D9%87%D8%B4%D8%AA%E2%80%8C%D9%85%D8%A7%D8%AF%D9%87%E2%80%8C%D8%A7%DB%8C_%D8%B3%DB%8C%D8%AF_%D8%B1%D9%88%D8%AD%E2%80%8C%D8%A7%D9%84%D9%84%D9%87_%D8%AE%D9%85%DB%8C%D9%86%DB%8C'}]",24,9
1389,بمب‌گذاری در چابهار,[],24,9
1391,غلامحسین حیدری، رئیس کل دادگستری استان یزد، از اجرای حکم حد اسلامی و قطع چهار انگشت دست دو نفر در یزد و در ملاء عام خبر داد,[],24,9
1398,کشف جسد ارشاد رحمانیان,"[{'text': 'ارشاد رحمانیان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B1%D8%B4%D8%A7%D8%AF_%D8%B1%D8%AD%D9%85%D8%A7%D9%86%DB%8C%D8%A7%D9%86'}]",24,9
1401,کشف جسد دنیا فرهادی,"[{'text': 'دنیا فرهادی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%D9%86%DB%8C%D8%A7_%D9%81%D8%B1%D9%87%D8%A7%D8%AF%DB%8C'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",24,9
1402,حمله به مقر فرماندهی انتظامی راسک,"[{'text': 'حمله به مقر فرماندهی انتظامی راسک', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D9%85%D9%84%D9%87_%D8%A8%D9%87_%D9%85%D9%82%D8%B1_%D9%81%D8%B1%D9%85%D8%A7%D9%86%D8%AF%D9%87%DB%8C_%D8%A7%D9%86%D8%AA%D8%B8%D8%A7%D9%85%DB%8C_%D8%B1%D8%A7%D8%B3%DA%A9'}]",24,9
1350,استقلال بنگلادش,"[{'text': 'بنگلادش', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D9%86%DA%AF%D9%84%D8%A7%D8%AF%D8%B4'}]",26,9
1375,رقابت ۲۶ آذر تیم ملی فوتبال ایران با تیم ملی فوتبال کره جنوبی در جام ملت‌های آسیا ۱۹۹۶,"[{'text': 'آذر', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%B0%D8%B1'}, {'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': '۶ آذر', 'url': 'https://fa.wikipedia.org/wiki/%DB%B6_%D8%A2%D8%B0%D8%B1'}]",26,9
1397,آتش‌سوزی مدرسه اسوه حسنه زاهدان,"[{'text': 'آتش\u200cسوزی مدرسه اسوه حسنه زاهدان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%AA%D8%B4%E2%80%8C%D8%B3%D9%88%D8%B2%DB%8C_%D9%85%D8%AF%D8%B1%D8%B3%D9%87_%D8%A7%D8%B3%D9%88%D9%87_%D8%AD%D8%B3%D9%86%D9%87_%D8%B2%D8%A7%D9%87%D8%AF%D8%A7%D9%86'}]",27,9
1401,قهرمانی آرژانتین در جام جهانی ۲۰۲۲,[],27,9
1402,حمله سایبری آذر,"[{'text': 'آذر', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%B0%D8%B1'}]",27,9
1290,آغاز اشغال تبریز توسط روس‌ها,[],28,9
1382,آغاز فعالیت ویکی‌پدیای فارسی,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'ویکی\u200cپدیای فارسی', 'url': 'https://fa.wikipedia.org/wiki/%D9%88%DB%8C%DA%A9%DB%8C%E2%80%8C%D9%BE%D8%AF%DB%8C%D8%A7%DB%8C_%D9%81%D8%A7%D8%B1%D8%B3%DB%8C'}]",28,9
1391,حادثه معدن یال شمال,"[{'text': 'حادثه معدن یال شمال', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%A7%D8%AF%D8%AB%D9%87_%D9%85%D8%B9%D8%AF%D9%86_%DB%8C%D8%A7%D9%84_%D8%B4%D9%85%D8%A7%D9%84'}]",28,9
1394,اجرای حکم قطع انگشتان دست یک سارق در شیراز,[],28,9
1358,بنیان‌گذاری بانک تجارت,"[{'text': 'بانک تجارت', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D9%86%DA%A9_%D8%AA%D8%AC%D8%A7%D8%B1%D8%AA'}]",29,9
1383,حادثه ۲۹ آذر هلیکوپتر امداد هلال احمر استان فارس,"[{'text': 'آذر', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%B0%D8%B1'}, {'text': 'استان فارس', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D8%AA%D8%A7%D9%86_%D9%81%D8%A7%D8%B1%D8%B3'}, {'text': '۹ آذر', 'url': 'https://fa.wikipedia.org/wiki/%DB%B9_%D8%A2%D8%B0%D8%B1'}]",29,9
1389,زمین‌لرزه فهرج,[],29,9
1395,امضا شدن منشور حقوق شهروندی توسط حسن روحانی و ابلاغ آن به مردم ایران,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'منشور حقوق شهروندی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%86%D8%B4%D9%88%D8%B1_%D8%AD%D9%82%D9%88%D9%82_%D8%B4%D9%87%D8%B1%D9%88%D9%86%D8%AF%DB%8C'}]",29,9
1396,زمین‌لرزه ملارد,[],29,9
1399,آغاز لیگ دسته دوم فوتبال ایران ۱۴۰۰–۱۳۹۹,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'لیگ دسته دوم فوتبال ایران ۱۴۰۰–۱۳۹۹', 'url': 'https://fa.wikipedia.org/wiki/%D9%84%DB%8C%DA%AF_%D8%AF%D8%B3%D8%AA%D9%87_%D8%AF%D9%88%D9%85_%D9%81%D9%88%D8%AA%D8%A8%D8%A7%D9%84_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86_%DB%B1%DB%B4%DB%B0%DB%B0%E2%80%93%DB%B1%DB%B3%DB%B9%DB%B9'}]",29,9
880,تاج‌گذاری شاه اسماعیل یکم,"[{'text': 'شاه اسماعیل یکم', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D8%A7%D9%87_%D8%A7%D8%B3%D9%85%D8%A7%D8%B9%DB%8C%D9%84_%DB%8C%DA%A9%D9%85'}]",30,9
1396,زمین‌لرزه کوهبنان,[],30,9
1348,ثبت تپه اسکندری و تپه‌های اطراف آن با شماره ملی ۸۸۶ به عنوان یکی از آثار ملی ایران,"[{'text': 'تپه اسکندری و تپه\u200cهای اطراف آن', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D9%BE%D9%87_%D8%A7%D8%B3%DA%A9%D9%86%D8%AF%D8%B1%DB%8C_%D9%88_%D8%AA%D9%BE%D9%87%E2%80%8C%D9%87%D8%A7%DB%8C_%D8%A7%D8%B7%D8%B1%D8%A7%D9%81_%D8%A2%D9%86'}]",1,10
1381,سقوط پرواز شماره ۲۱۳۷ آئرومیست-خارکیف,"[{'text': 'پرواز شماره ۲۱۳۷ آئرومیست-خارکیف', 'url': 'https://fa.wikipedia.org/wiki/%D9%BE%D8%B1%D9%88%D8%A7%D8%B2_%D8%B4%D9%85%D8%A7%D8%B1%D9%87_%DB%B2%DB%B1%DB%B3%DB%B7_%D8%A2%D8%A6%D8%B1%D9%88%D9%85%DB%8C%D8%B3%D8%AA-%D8%AE%D8%A7%D8%B1%DA%A9%D9%88%D9%81'}]",1,10
1383,آغاز راه‌اندازی وبگاه کلوب,[],1,10
1400,سانحه متروی تهران-کرج,"[{'text': 'سانحه متروی تهران-کرج', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D9%86%D8%AD%D9%87_%D9%85%D8%AA%D8%B1%D9%88%DB%8C_%D8%AA%D9%87%D8%B1%D8%A7%D9%86-%DA%A9%D8%B1%D8%AC'}]",1,10
235,زمین‌لرزه دامغان,[],2,10
1381,حادثه ۲ دی آنتونوف-۱۴۰,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",2,10
1297,صدور نخستین شناسنامه ایرانی که آن زمان با نام سجل شناخته شده بود‌ برای دختری به نام فاطمه,"[{'text': 'شناسنامه', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%86%D8%A7%D8%B3%D9%86%D8%A7%D9%85%D9%87'}]",3,10
1313,تصویب قانون بنیان‌گذاری کانون جهانگردی و اتومبیل‌رانی در مجلس شورای ملی,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",3,10
1365,آغاز عملیات کربلای ۴,"[{'text': 'عملیات کربلای ۴', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%85%D9%84%DB%8C%D8%A7%D8%AA_%DA%A9%D8%B1%D8%A8%D9%84%D8%A7%DB%8C_%DB%B4'}]",3,10
1401,وزارت اقتصاد طالبان در بخش‌نامه‌ای به نهادهای غیر دولتی داخلی و خارجی افغانستان دستور داد تا اطلاع بعدی، فعالیت کارمندان زن به حالت تعلیق درآید.[۱],"[{'text': 'افغانستان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%81%D8%BA%D8%A7%D9%86%D8%B3%D8%AA%D8%A7%D9%86'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'طالبان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B7%D8%A7%D9%84%D8%A8%D8%A7%D9%86'}]",3,10
1331,سقوط هواپیمای مسافربری دی‌سی-۳ شرکت هواپیمایی ایران,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",4,10
1397,واژگونی اتوبوس دانشجویان واحد علوم تحقیقات دانشگاه آزاد تهران,"[{'text': 'واژگونی اتوبوس دانشجویان واحد علوم تحقیقات دانشگاه آزاد تهران', 'url': 'https://fa.wikipedia.org/wiki/%D9%88%D8%A7%DA%98%DA%AF%D9%88%D9%86%DB%8C_%D8%A7%D8%AA%D9%88%D8%A8%D9%88%D8%B3_%D8%AF%D8%A7%D9%86%D8%B4%D8%AC%D9%88%DB%8C%D8%A7%D9%86_%D9%88%D8%A7%D8%AD%D8%AF_%D8%B9%D9%84%D9%88%D9%85_%D8%AA%D8%AD%D9%82%DB%8C%D9%82%D8%A7%D8%AA_%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87_%D8%A2%D8%B2%D8%A7%D8%AF_%D8%AA%D9%87%D8%B1%D8%A7%D9%86'}]",4,10
1398,حادثه ۴ دی فروند میگ-۲۹ آجا,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",4,10
1294,شکست نیروهای مقاومت مردمی به رهبری حیدر لطیفیان، در جریان نبرد رباط‌کریم در طی جنگ جهانی اول توسط ارتش روسیه.,"[{'text': 'جنگ جهانی اول', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D9%86%DA%AF_%D8%AC%D9%87%D8%A7%D9%86%DB%8C_%D8%A7%D9%88%D9%84'}, {'text': 'حیدر لطیفیان', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%DB%8C%D8%AF%D8%B1_%D9%84%D8%B7%DB%8C%D9%81%DB%8C%D8%A7%D9%86'}, {'text': 'نبرد رباط\u200cکریم', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%A8%D8%B1%D8%AF_%D8%B1%D8%A8%D8%A7%D8%B7%E2%80%8C%DA%A9%D8%B1%DB%8C%D9%85'}]",5,10
1319,برای نخستین بار در ایران به سبک اروپایی در اصفهان از مردم سرشماری به عمل آمد و ۲۰۴٬۶۰۰ تن را ساکن شهر اصفهان گزارش کردند,"[{'text': 'اصفهان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86'}]",5,10
1382,زمین‌لرزه بم,[],5,10
1388,تظاهرات جنبش سبز در تاسوعا,[],5,10
1395,اجرای حکم قطع چهار انگشت دو برادر در ارومیه,[],5,10
1230,بنیانگذاری دارالفنون نخستین مرکز آموزش عالی نوین ایران به ابتکار میرزاتقی‌خان امیرکبیر,"[{'text': 'دارالفنون', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%D8%A7%D8%B1%D8%A7%D9%84%D9%81%D9%86%D9%88%D9%86'}, {'text': 'میرزاتقی\u200cخان امیرکبیر', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%B1%DA%A9%D8%A8%DB%8C%D8%B1'}]",6,10
1379,تصویب لایحه ادغام وزارت جهاد سازندگی با وزارت کشاورزی جهت,[],6,10
1388,تظاهرات جنبش سبز در عاشورا,[],6,10
1293,آغاز حمله عثمانی جهت اشغال تبریز در جنگ جهانی اول,"[{'text': 'اشغال تبریز در جنگ جهانی اول', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B4%D8%BA%D8%A7%D9%84_%D8%AA%D8%A8%D8%B1%DB%8C%D8%B2_%D8%AF%D8%B1_%D8%AC%D9%86%DA%AF_%D8%AC%D9%87%D8%A7%D9%86%DB%8C_%D8%A7%D9%88%D9%84'}]",7,10
1396,آغاز اعتراضات دی ایران,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",7,10
1285,مظفرالدین‌شاه قانون اساسی مشروطه را امضا کرد,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'قانون اساسی مشروطه', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D8%A7%D9%86%D9%88%D9%86_%D8%A7%D8%B3%D8%A7%D8%B3%DB%8C_%D9%85%D8%B4%D8%B1%D9%88%D8%B7%D9%87'}]",8,10
1300,عضویت ایران در جامعه ملل,[],9,10
1309,نمایش «آبی و رابی»، نخستین فیلم بلند داستانی صامت ایرانی، در سینما مایاک,"[{'text': 'آبی و رابی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%A8%DB%8C_%D9%88_%D8%B1%D8%A7%D8%A8%DB%8C'}]",9,10
1385,اعدام صدام حسین، رئیس جمهور پیشین عراق,"[{'text': 'صدام حسین', 'url': 'https://fa.wikipedia.org/wiki/%D8%B5%D8%AF%D8%A7%D9%85_%D8%AD%D8%B3%DB%8C%D9%86'}, {'text': 'عراق', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%B1%D8%A7%D9%82'}]",9,10
1388,راهپیمایی ۹ دی,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'راهپیمایی ۹ دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%A7%D9%87%D9%BE%DB%8C%D9%85%D8%A7%DB%8C%DB%8C_%DB%B9_%D8%AF%DB%8C'}]",9,10
1393,حادثه ۹ دی فروند هواپیمای آموزشی تکنام پی۹۲,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",9,10
1356,سفر جیمی کارتر رئیس‌جمهور آمریکا به ایران.,[],10,10
1357,انحلال دولت نظامی غلامرضا ازهاری.,"[{'text': 'دولت نظامی غلامرضا ازهاری', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%D9%88%D9%84%D8%AA_%D9%86%D8%B8%D8%A7%D9%85%DB%8C_%D8%BA%D9%84%D8%A7%D9%85%D8%B1%D8%B6%D8%A7_%D8%A7%D8%B2%D9%87%D8%A7%D8%B1%DB%8C'}]",10,10
1379,تایید لایحه ادغام وزارت جهاد سازندگی با وزارت کشاورزی جهت بنیان‌گذاری وزارت جهاد کشاورزی در شورای نگهبان.,"[{'text': 'وزارت جهاد کشاورزی', 'url': 'https://fa.wikipedia.org/wiki/%D9%88%D8%B2%D8%A7%D8%B1%D8%AA_%D8%AC%D9%87%D8%A7%D8%AF_%DA%A9%D8%B4%D8%A7%D9%88%D8%B1%D8%B2%DB%8C'}]",10,10
1402,اسنپ‌فود با انتشار بیانیه‌ای هک شدن خود را تایید کرد.,"[{'text': 'اسنپ', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D9%86%D9%BE'}]",10,10
1293,پایان حمله عثمانی جهت اشغال تبریز در جنگ جهانی اول,"[{'text': 'اشغال تبریز در جنگ جهانی اول', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B4%D8%BA%D8%A7%D9%84_%D8%AA%D8%A8%D8%B1%DB%8C%D8%B2_%D8%AF%D8%B1_%D8%AC%D9%86%DA%AF_%D8%AC%D9%87%D8%A7%D9%86%DB%8C_%D8%A7%D9%88%D9%84'}]",11,10
1348,تصویب قانون حمایت حقوق مؤلفان و مصنفان و هنرمندان در مجلس شورای ملی,"[{'text': 'قانون حمایت حقوق مؤلفان و مصنفان و هنرمندان', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D8%A7%D9%86%D9%88%D9%86_%D8%AD%D9%85%D8%A7%DB%8C%D8%AA_%D8%AD%D9%82%D9%88%D9%82_%D9%85%D8%A4%D9%84%D9%81%D8%A7%D9%86_%D9%88_%D9%85%D8%B5%D9%86%D9%81%D8%A7%D9%86_%D9%88_%D9%87%D9%86%D8%B1%D9%85%D9%86%D8%AF%D8%A7%D9%86'}]",11,10
1367,نامه روح‌الله خمینی به میخائیل گورباچف,[],11,10
1398,اجرای مراسم حکم قصاص آرمان عبدالعالی عامل جنایت قتل غزاله شکور و توقف اجرای حکم در پی مهلت دادن اولیای دم   [۱],"[{'text': 'حکم', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%DA%A9%D9%85'}, {'text': 'قتل غزاله شکور', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D8%AA%D9%84_%D8%BA%D8%B2%D8%A7%D9%84%D9%87_%D8%B4%DA%A9%D9%88%D8%B1'}, {'text': 'قصاص', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D8%B5%D8%A7%D8%B5'}, {'text': 'مراسم', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D8%A7%D8%B3%D9%85'}]",11,10
1360,آغاز عملیات محمد رسول‌الله,"[{'text': 'عملیات محمد رسول\u200cالله', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%85%D9%84%DB%8C%D8%A7%D8%AA_%D9%85%D8%AD%D9%85%D8%AF_%D8%B1%D8%B3%D9%88%D9%84%E2%80%8C%D8%A7%D9%84%D9%84%D9%87'}]",12,10
1375,جنایت خیابان گاندی,"[{'text': 'جنایت خیابان گاندی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D9%86%D8%A7%DB%8C%D8%AA_%D8%AE%DB%8C%D8%A7%D8%A8%D8%A7%D9%86_%DA%AF%D8%A7%D9%86%D8%AF%DB%8C'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",12,10
1386,حادثه ۱۲ دی فروند فوکر ۱۰۰ ایران ایر,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': '۲ دی', 'url': 'https://fa.wikipedia.org/wiki/%DB%B2_%D8%AF%DB%8C'}]",12,10
1394,آغاز حمله به سفارت و کنسولگری عربستان سعودی در ایران,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'حمله به سفارت و کنسولگری عربستان سعودی در ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D9%85%D9%84%D9%87_%D8%A8%D9%87_%D8%B3%D9%81%D8%A7%D8%B1%D8%AA_%D9%88_%DA%A9%D9%86%D8%B3%D9%88%D9%84%DA%AF%D8%B1%DB%8C_%D8%B9%D8%B1%D8%A8%D8%B3%D8%AA%D8%A7%D9%86_%D8%B3%D8%B9%D9%88%D8%AF%DB%8C_%D8%AF%D8%B1_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",12,10
1398,عملیات آذرخش کبود,"[{'text': 'آذر', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%B0%D8%B1'}]",13,10
1402,انفجارهای کرمان,"[{'text': 'انفجارهای کرمان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%86%D9%81%D8%AC%D8%A7%D8%B1%D9%87%D8%A7%DB%8C_%DA%A9%D8%B1%D9%85%D8%A7%D9%86'}]",13,10
1300,بنیان‌گذاری ارتش شاهنشاهی ایران,"[{'text': 'ارتش شاهنشاهی ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B1%D8%AA%D8%B4_%D8%B4%D8%A7%D9%87%D9%86%D8%B4%D8%A7%D9%87%DB%8C_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}]",14,10
1357,آغاز کنفرانس گوادلوپ,"[{'text': 'کنفرانس گوادلوپ', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D9%86%D9%81%D8%B1%D8%A7%D9%86%D8%B3_%DA%AF%D9%88%D8%A7%D8%AF%D9%84%D9%88%D9%BE'}]",14,10
1398,آغاز تشییع جنازه و خاکسپاری قاسم سلیمانی,"[{'text': 'تشییع جنازه و خاکسپاری قاسم سلیمانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D8%B4%DB%8C%DB%8C%D8%B9_%D8%AC%D9%86%D8%A7%D8%B2%D9%87_%D9%82%D8%A7%D8%B3%D9%85_%D8%B3%D9%84%DB%8C%D9%85%D8%A7%D9%86%DB%8C'}]",14,10
1310,ثبت ملی میدان نقش جهان اصفهان.,"[{'text': 'اصفهان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86'}, {'text': 'میدان نقش جهان', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%DB%8C%D8%AF%D8%A7%D9%86_%D9%86%D9%82%D8%B4_%D8%AC%D9%87%D8%A7%D9%86'}]",15,10
1366,بنیان‌گذاری فرهنگستان علوم ایران.,[],15,10
1359,آغاز عملیات نصر.,"[{'text': 'عملیات نصر', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%85%D9%84%DB%8C%D8%A7%D8%AA_%D9%86%D8%B5%D8%B1'}]",15,10
1373,حادثه ۱۵ دی لاکهید جت‌استار آجا.,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': '۵ دی', 'url': 'https://fa.wikipedia.org/wiki/%DB%B5_%D8%AF%DB%8C'}]",15,10
1399,توقیف ۱۵ دی کشتی نفت‌کش کره جنوبی توسط ندسا.,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': '۵ دی', 'url': 'https://fa.wikipedia.org/wiki/%DB%B5_%D8%AF%DB%8C'}]",15,10
1400,حادثه ۱۵ دی پرواز ۶۹۰۴ مشهد-اصفهان هواپیمایی کاسپین.,"[{'text': 'اصفهان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': '۵ دی', 'url': 'https://fa.wikipedia.org/wiki/%DB%B5_%D8%AF%DB%8C'}]",15,10
1401,انتشار نخستین قسمت از سریال سقوط.,[],15,10
1402,حادثه دی کوهنوردان سبلان.,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'سبلان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D8%A8%D9%84%D8%A7%D9%86'}]",15,10
1303,تاسیس مؤسسه تحقیقات واکسن و سرم‌سازی رازی,"[{'text': 'مؤسسه تحقیقات واکسن و سرم\u200cسازی رازی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%A4%D8%B3%D8%B3%D9%87_%D8%AA%D8%AD%D9%82%DB%8C%D9%82%D8%A7%D8%AA_%D9%88%D8%A7%DA%A9%D8%B3%D9%86_%D9%88_%D8%B3%D8%B1%D9%85%E2%80%8C%D8%B3%D8%A7%D8%B2%DB%8C_%D8%B1%D8%A7%D8%B2%DB%8C'}]",16,10
1327,حادثه ۱۶ دی داگلاس دی‌سی-۳ شرکت سهامی هواپیمایی ایران,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'شرکت سهامی هواپیمایی ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D8%B1%DA%A9%D8%AA_%D8%B3%D9%87%D8%A7%D9%85%DB%8C_%D9%87%D9%88%D8%A7%D9%BE%DB%8C%D9%85%D8%A7%DB%8C%DB%8C_%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': '۶ دی', 'url': 'https://fa.wikipedia.org/wiki/%DB%B6_%D8%AF%DB%8C'}]",16,10
1396,حادثه نفت‌کش سانچی,"[{'text': 'حادثه نفت\u200cکش سانچی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%A7%D8%AF%D8%AB%D9%87_%D9%86%D9%81%D8%AA%E2%80%8C%DA%A9%D8%B4_%D8%B3%D8%A7%D9%86%DA%86%DB%8C'}]",16,10
1397,کشف جسد بی‌جان زهرا نویدپور,"[{'text': 'زهرا نویدپور', 'url': 'https://fa.wikipedia.org/wiki/%D8%B2%D9%87%D8%B1%D8%A7_%D9%86%D9%88%DB%8C%D8%AF%D9%BE%D9%88%D8%B1'}]",16,10
1314,تصویب و اجرای قانون کشف حجاب به فرمان رضاشاه,[],17,10
1356,انتشار مقاله ایران و استعمار سرخ و سیاه,"[{'text': 'ایران و استعمار سرخ و سیاه', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86_%D9%88_%D8%A7%D8%B3%D8%AA%D8%B9%D9%85%D8%A7%D8%B1_%D8%B3%D8%B1%D8%AE_%D9%88_%D8%B3%DB%8C%D8%A7%D9%87'}]",17,10
1357,پایان کنفرانس گوادلوپ,"[{'text': 'کنفرانس گوادلوپ', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D9%86%D9%81%D8%B1%D8%A7%D9%86%D8%B3_%DA%AF%D9%88%D8%A7%D8%AF%D9%84%D9%88%D9%BE'}]",17,10
