year,month,day,person,details,link,person_link,year_gregorian,month_gregorian,day_gregorian,person_link_english
1397,5,26,سید ضیاءالدین دری,کارگردان,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'سید ضیاءالدین دری', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%B6%DB%8C%D8%A7%D8%A1%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D8%AF%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%B6%DB%8C%D8%A7%D8%A1%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D8%AF%D8%B1%DB%8C,2018,08,17,<No English page found>
1397,6,17,زانیار مرادی,زندانی سیاسی,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'زانیار مرادی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B2%D8%A7%D9%86%DB%8C%D8%A7%D8%B1_%D9%85%D8%B1%D8%A7%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B2%D8%A7%D9%86%DB%8C%D8%A7%D8%B1_%D9%85%D8%B1%D8%A7%D8%AF%DB%8C,2018,09,08,https://en.wikipedia.org/wiki/Zaniar_Moradi
1397,6,17,رامین حسین‌پناهی,زندانی سیاسی,"[{'text': 'رامین حسین\u200cپناهی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%A7%D9%85%DB%8C%D9%86_%D8%AD%D8%B3%DB%8C%D9%86%E2%80%8C%D9%BE%D9%86%D8%A7%D9%87%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B1%D8%A7%D9%85%DB%8C%D9%86_%D8%AD%D8%B3%DB%8C%D9%86%E2%80%8C%D9%BE%D9%86%D8%A7%D9%87%DB%8C,2018,09,08,https://en.wikipedia.org/wiki/Ramin_Hossein-Panahi
1397,6,17,لقمان مرادی,زندانی سیاسی,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'لقمان مرادی', 'url': 'https://fa.wikipedia.org/wiki/%D9%84%D9%82%D9%85%D8%A7%D9%86_%D9%85%D8%B1%D8%A7%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%84%D9%82%D9%85%D8%A7%D9%86_%D9%85%D8%B1%D8%A7%D8%AF%DB%8C,2018,09,08,https://en.wikipedia.org/wiki/Loghman_Moradi
1397,6,21,حسین عرفانی,بازیگر و دوبلور,"[{'text': 'حسین عرفانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D8%B9%D8%B1%D9%81%D8%A7%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D8%B9%D8%B1%D9%81%D8%A7%D9%86%DB%8C,2018,09,12,https://en.wikipedia.org/wiki/Hossein_Erfani
1397,6,23,مهدی آرین نژاد,دوبلور و بازیگر,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'مهدی آرین نژاد', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%AF%DB%8C_%D8%A2%D8%B1%DB%8C%D9%86%E2%80%8C%D9%86%DA%98%D8%A7%D8%AF'}]",https://fa.wikipedia.org/wiki/%D9%85%D9%87%D8%AF%DB%8C_%D8%A2%D8%B1%DB%8C%D9%86%E2%80%8C%D9%86%DA%98%D8%A7%D8%AF,2018,09,14,<No English page found>
1397,7,17,بهرام شفیع,گزارشگر، مجری و مدیر ورزشی (ز. ۱۳۳۵),"[{'text': 'بهرام شفیع', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D9%87%D8%B1%D8%A7%D9%85_%D8%B4%D9%81%DB%8C%D8%B9'}]",https://fa.wikipedia.org/wiki/%D8%A8%D9%87%D8%B1%D8%A7%D9%85_%D8%B4%D9%81%DB%8C%D8%B9,2018,10,09,<No English page found>
1397,8,15,سید نورخدا موسوی مفرد,نظامی و مجروح در جنگ,"[{'text': 'سید نورخدا موسوی مفرد', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%86%D9%88%D8%B1%D8%AE%D8%AF%D8%A7_%D9%85%D9%88%D8%B3%D9%88%DB%8C_%D9%85%D9%81%D8%B1%D8%AF'}]",https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D9%86%D9%88%D8%B1%D8%AE%D8%AF%D8%A7_%D9%85%D9%88%D8%B3%D9%88%DB%8C_%D9%85%D9%81%D8%B1%D8%AF,2018,11,06,<No English page found>
1397,8,23,وحید مظلومین,یک بازاری اهل ایران و ملقب به سلطان سکه که اعدام شد,"[{'text': 'وحید مظلومین', 'url': 'https://fa.wikipedia.org/wiki/%D9%88%D8%AD%DB%8C%D8%AF_%D9%85%D8%B8%D9%84%D9%88%D9%85%DB%8C%D9%86'}]",https://fa.wikipedia.org/wiki/%D9%88%D8%AD%DB%8C%D8%AF_%D9%85%D8%B8%D9%84%D9%88%D9%85%DB%8C%D9%86,2018,11,14,<No English page found>
1397,8,24,عبدالرحمن تاج‌الدین خوزانی,نماینده حوزه انتخابیه اصفهان در دوره پنجم مجلس شورای اسلامی و دوره ششم مجلس شورای اسلامی,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'عبدالرحمن تاج\u200cالدین خوزانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%B1%D8%AD%D9%85%D9%86_%D8%AA%D8%A7%D8%AC%E2%80%8C%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D8%AE%D9%88%D8%B2%D8%A7%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%B1%D8%AD%D9%85%D9%86_%D8%AA%D8%A7%D8%AC%E2%80%8C%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D8%AE%D9%88%D8%B2%D8%A7%D9%86%DB%8C,2018,11,15,<No English page found>
1397,9,10,ابوالفضل زرویی نصرآباد,شاعر,"[{'text': 'ابوالفضل زرویی نصرآباد', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D9%88%D8%A7%D9%84%D9%81%D8%B6%D9%84_%D8%B2%D8%B1%D9%88%DB%8C%DB%8C_%D9%86%D8%B5%D8%B1%D8%A2%D8%A8%D8%A7%D8%AF'}]",https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D9%88%D8%A7%D9%84%D9%81%D8%B6%D9%84_%D8%B2%D8%B1%D9%88%DB%8C%DB%8C_%D9%86%D8%B5%D8%B1%D8%A2%D8%A8%D8%A7%D8%AF,2018,12,01,<No English page found>
1397,9,18,پیام صابری,بازیگر، کارگردان و چهره‌پرداز سینما و تلویزیون ایرانی.,"[{'text': 'پیام صابری', 'url': 'https://fa.wikipedia.org/wiki/%D9%BE%DB%8C%D8%A7%D9%85_%D8%B5%D8%A7%D8%A8%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%BE%DB%8C%D8%A7%D9%85_%D8%B5%D8%A7%D8%A8%D8%B1%DB%8C,2018,12,09,<No English page found>
1397,9,21,وحید صیادی نصیری,زندانی سیاسی و پادشاهی‌خواه,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'وحید صیادی نصیری', 'url': 'https://fa.wikipedia.org/wiki/%D9%88%D8%AD%DB%8C%D8%AF_%D8%B5%DB%8C%D8%A7%D8%AF%DB%8C_%D9%86%D8%B5%DB%8C%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%88%D8%AD%DB%8C%D8%AF_%D8%B5%DB%8C%D8%A7%D8%AF%DB%8C_%D9%86%D8%B5%DB%8C%D8%B1%DB%8C,2018,12,12,https://en.wikipedia.org/wiki/Vahid_Sayadi_Nasiri
1397,9,21,ایرج دانایی‌فرد,او یکی از بازیکنان تیم ملی فوتبال ایران و زننده اولین گل در جام جهانی فوتبال ۱۹۷۸ به اسکاتلند بود,"[{'text': 'ایرج دانایی\u200cفرد', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%AC_%D8%AF%D8%A7%D9%86%D8%A7%DB%8C%DB%8C%E2%80%8C%D9%81%D8%B1%D8%AF'}]",https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%AC_%D8%AF%D8%A7%D9%86%D8%A7%DB%8C%DB%8C%E2%80%8C%D9%81%D8%B1%D8%AF,2018,12,12,https://en.wikipedia.org/wiki/Iraj_Danaeifard
1397,10,26,حسین محب‌اهری,بازیگر,"[{'text': 'حسین محب\u200cاهری', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D9%85%D8%AD%D8%A8%E2%80%8C%D8%A7%D9%87%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D9%85%D8%AD%D8%A8%E2%80%8C%D8%A7%D9%87%D8%B1%DB%8C,2019,01,16,<No English page found>
1397,11,9,محمدنبی حبیبی,سیاستمدار ایرانی,"[{'text': 'محمدنبی حبیبی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D9%86%D8%A8%DB%8C_%D8%AD%D8%A8%DB%8C%D8%A8%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF%D9%86%D8%A8%DB%8C_%D8%AD%D8%A8%DB%8C%D8%A8%DB%8C,2019,01,29,https://en.wikipedia.org/wiki/Mohammad-Nabi_Habibi
1397,11,10,کریم زرگر,بازیگر، کارگردان، صاحب امتیاز و مدیر مسئول ماهنامه گزارش فیلم و بنیانگذار «مؤسسه راه معرفت» در ایران,"[{'text': 'کریم زرگر', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D8%B1%DB%8C%D9%85_%D8%B2%D8%B1%DA%AF%D8%B1'}]",https://fa.wikipedia.org/wiki/%DA%A9%D8%B1%DB%8C%D9%85_%D8%B2%D8%B1%DA%AF%D8%B1,2019,01,30,<No English page found>
1397,11,10,کاوه دیلمی,خوانندهٔ موسیقی سنتی ایرانی,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'کاوه دیلمی', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D9%88%D9%87_%D8%AF%DB%8C%D9%84%D9%85%DB%8C'}]",https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D9%88%D9%87_%D8%AF%DB%8C%D9%84%D9%85%DB%8C,2019,01,30,<No English page found>
1397,11,21,فروغ تاج‌بخش,از مادران خاوران,"[{'text': 'فروغ تاج\u200cبخش', 'url': 'https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D9%88%D8%BA_%D8%AA%D8%A7%D8%AC%E2%80%8C%D8%A8%D8%AE%D8%B4'}]",https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D9%88%D8%BA_%D8%AA%D8%A7%D8%AC%E2%80%8C%D8%A8%D8%AE%D8%B4,2019,02,10,<No English page found>
1397,12,28,کیوان وحدانی,بازیکن فوتبال,"[{'text': 'کیوان وحدانی', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%DB%8C%D9%88%D8%A7%D9%86_%D9%88%D8%AD%D8%AF%D8%A7%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%DA%A9%DB%8C%D9%88%D8%A7%D9%86_%D9%88%D8%AD%D8%AF%D8%A7%D9%86%DB%8C,2019,03,19,https://en.wikipedia.org/wiki/Keyvan_Vahdani
1397,12,29,محمد مطیع,بازیگر,"[{'text': 'محمد مطیع', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D9%85%D8%B7%DB%8C%D8%B9'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D9%85%D8%B7%DB%8C%D8%B9,2019,03,20,<No English page found>
1397,12,29,امید جعفری,خواننده و آهنگساز,"[{'text': 'امید جعفری', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%AF_%D8%AC%D8%B9%D9%81%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%AF_%D8%AC%D8%B9%D9%81%D8%B1%DB%8C,2019,03,20,<No English page found>
1397,12,29,طهمورث ساجدی صبا,پایه‌گذار رشته ادبیات تطبیقی در دانشگاه تهران,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'طهمورث ساجدی صبا', 'url': 'https://fa.wikipedia.org/wiki/%D8%B7%D9%87%D9%85%D9%88%D8%B1%D8%AB_%D8%B3%D8%A7%D8%AC%D8%AF%DB%8C_%D8%B5%D8%A8%D8%A7'}]",https://fa.wikipedia.org/wiki/%D8%B7%D9%87%D9%85%D9%88%D8%B1%D8%AB_%D8%B3%D8%A7%D8%AC%D8%AF%DB%8C_%D8%B5%D8%A8%D8%A7,2019,03,20,<No English page found>
1397,12,3,یدالله ثمره,زبان‌شناس,"[{'text': 'یدالله ثمره', 'url': 'https://fa.wikipedia.org/wiki/%DB%8C%D8%AF%D8%A7%D9%84%D9%84%D9%87_%D8%AB%D9%85%D8%B1%D9%87'}]",https://fa.wikipedia.org/wiki/%DB%8C%D8%AF%D8%A7%D9%84%D9%84%D9%87_%D8%AB%D9%85%D8%B1%D9%87,2019,02,22,https://en.wikipedia.org/wiki/Yadollah_Samareh
1398,1,3,سهیل پرسته,کشتی‌گیر (زاده ۱۳۷۷),"[{'text': 'سهیل پرسته', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D9%87%DB%8C%D9%84_%D9%BE%D8%B1%D8%B3%D8%AA%D9%87'}]",https://fa.wikipedia.org/wiki/%D8%B3%D9%87%DB%8C%D9%84_%D9%BE%D8%B1%D8%B3%D8%AA%D9%87,2019,03,23,<No English page found>
1398,1,6,عبدالله حاجیانی,نماینده حوزه انتخابیه دیر و کنگان در دوره ششم مجلس شورای اسلامی,"[{'text': 'عبدالله حاجیانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87_%D8%AD%D8%A7%D8%AC%DB%8C%D8%A7%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87_%D8%AD%D8%A7%D8%AC%DB%8C%D8%A7%D9%86%DB%8C,2019,03,26,<No English page found>
1398,1,11,منصور یاوری,نماینده حوزه انتخابیه گلپایگان و خوانسار در دوره هفتم مجلس شورای اسلامی,"[{'text': 'منصور یاوری', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%86%D8%B5%D9%88%D8%B1_%DB%8C%D8%A7%D9%88%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D9%86%D8%B5%D9%88%D8%B1_%DB%8C%D8%A7%D9%88%D8%B1%DB%8C,2019,03,31,<No English page found>
1398,1,13,جمشید مشایخی,بازیگر,"[{'text': 'جمشید مشایخی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D9%85%D8%B4%DB%8C%D8%AF_%D9%85%D8%B4%D8%A7%DB%8C%D8%AE%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%AC%D9%85%D8%B4%DB%8C%D8%AF_%D9%85%D8%B4%D8%A7%DB%8C%D8%AE%DB%8C,2019,04,02,https://en.wikipedia.org/wiki/Jamshid_Mashayekhi
1398,1,27,احمد اقتداری,ایران‌شناس,"[{'text': 'احمد اقتداری', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D8%A7%D9%82%D8%AA%D8%AF%D8%A7%D8%B1%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D8%A7%D9%82%D8%AA%D8%AF%D8%A7%D8%B1%DB%8C,2019,04,16,https://en.wikipedia.org/wiki/Ahmad_Eghtedari
1398,1,31,منیر شاهرودی فرمانفرمائیان,نقاش,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'منیر شاهرودی فرمانفرمائیان', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D9%86%DB%8C%D8%B1_%D8%B4%D8%A7%D9%87%D8%B1%D9%88%D8%AF%DB%8C_%D9%81%D8%B1%D9%85%D8%A7%D9%86%D9%81%D8%B1%D9%85%D8%A7%D8%A6%DB%8C%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%D9%85%D9%86%DB%8C%D8%B1_%D8%B4%D8%A7%D9%87%D8%B1%D9%88%D8%AF%DB%8C_%D9%81%D8%B1%D9%85%D8%A7%D9%86%D9%81%D8%B1%D9%85%D8%A7%D8%A6%DB%8C%D8%A7%D9%86,2019,04,20,https://en.wikipedia.org/wiki/Monir_Shahroudy_Farmanfarmaian
1398,2,3,بهمن کشاورز,حقوقدان، وکیل دادگستری (ز. ۱۳۲۳),"[{'text': 'بهمن', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D9%87%D9%85%D9%86'}, {'text': 'بهمن کشاورز', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D9%87%D9%85%D9%86_%DA%A9%D8%B4%D8%A7%D9%88%D8%B1%D8%B2'}]",https://fa.wikipedia.org/wiki/%D8%A8%D9%87%D9%85%D9%86_%DA%A9%D8%B4%D8%A7%D9%88%D8%B1%D8%B2,2019,04,23,<No English page found>
1398,2,6,ناصر فربد,سرلشکر نیروی زمینی ارتش ایران و رئیس ستاد مشترک ارتش,"[{'text': 'ناصر فربد', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%A7%D8%B5%D8%B1_%D9%81%D8%B1%D8%A8%D8%AF'}]",https://fa.wikipedia.org/wiki/%D9%86%D8%A7%D8%B5%D8%B1_%D9%81%D8%B1%D8%A8%D8%AF,2019,04,26,https://en.wikipedia.org/wiki/Nasser_Farbod
1398,2,25,علی زندی,بازیگر,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'علی زندی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%D8%B2%D9%86%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%D8%B2%D9%86%D8%AF%DB%8C,2019,05,15,<No English page found>
1398,2,25,عبدالرحمان عمادی,نویسنده و پژوهشگر,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'عبدالرحمان عمادی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%B1%D8%AD%D9%85%D8%A7%D9%86_%D8%B9%D9%85%D8%A7%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%B1%D8%AD%D9%85%D8%A7%D9%86_%D8%B9%D9%85%D8%A7%D8%AF%DB%8C,2019,05,15,<No English page found>
1398,3,8,محمد خرسند,روحانی شیعه و امام جمعه کازرون,"[{'text': 'محمد خرسند', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%AE%D8%B1%D8%B3%D9%86%D8%AF'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%AE%D8%B1%D8%B3%D9%86%D8%AF,2019,05,29,<No English page found>
1398,3,12,مرتضی کلانتریان,قاضی,"[{'text': 'مرتضی کلانتریان', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D8%AA%D8%B6%DB%8C_%DA%A9%D9%84%D8%A7%D9%86%D8%AA%D8%B1%DB%8C%D8%A7%D9%86'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D8%AA%D8%B6%DB%8C_%DA%A9%D9%84%D8%A7%D9%86%D8%AA%D8%B1%DB%8C%D8%A7%D9%86,2019,06,02,<No English page found>
1398,4,5,مرتضی صفاری نطنزی,نماینده حوزه انتخابیه نطنز و قمصر در دوره دهم مجلس شورای اسلامی,"[{'text': 'مرتضی صفاری نطنزی', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D8%AA%D8%B6%DB%8C_%D8%B5%D9%81%D8%A7%D8%B1%DB%8C_%D9%86%D8%B7%D9%86%D8%B2%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D8%AA%D8%B6%DB%8C_%D8%B5%D9%81%D8%A7%D8%B1%DB%8C_%D9%86%D8%B7%D9%86%D8%B2%DB%8C,2019,06,26,https://en.wikipedia.org/wiki/Morteza_Saffari_Natanzi
1398,4,25,طاهر یارویسی,نوازنده تنبور,"[{'text': 'طاهر یارویسی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B7%D8%A7%D9%87%D8%B1_%DB%8C%D8%A7%D8%B1%D9%88%DB%8C%D8%B3%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B7%D8%A7%D9%87%D8%B1_%DB%8C%D8%A7%D8%B1%D9%88%DB%8C%D8%B3%DB%8C,2019,07,16,<No English page found>
1398,5,7,اصغر قندچی,پدر صنعت کامیون‌سازی ایران,"[{'text': 'اصغر قندچی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B5%D8%BA%D8%B1_%D9%82%D9%86%D8%AF%DA%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A7%D8%B5%D8%BA%D8%B1_%D9%82%D9%86%D8%AF%DA%86%DB%8C,2019,07,29,https://en.wikipedia.org/wiki/Asghar_Ghandchi
1398,5,7,حسین آهی,شاعر، مجری و پژوهشگر,"[{'text': 'حسین آهی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D8%A2%D9%87%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%AD%D8%B3%DB%8C%D9%86_%D8%A2%D9%87%DB%8C,2019,07,29,<No English page found>
1398,5,10,رضوان زادهوش,خواننده,"[{'text': 'رضوان زادهوش', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D9%88%D8%A7%D9%86_%D8%B2%D8%A7%D8%AF%D9%87%D9%88%D8%B4'}]",https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D9%88%D8%A7%D9%86_%D8%B2%D8%A7%D8%AF%D9%87%D9%88%D8%B4,2019,08,01,<No English page found>
1398,5,11,شیرین فامیلی,خبرنگار,"[{'text': 'شیرین فامیلی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%DB%8C%D8%B1%DB%8C%D9%86_%D9%81%D8%A7%D9%85%DB%8C%D9%84%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B4%DB%8C%D8%B1%DB%8C%D9%86_%D9%81%D8%A7%D9%85%DB%8C%D9%84%DB%8C,2019,08,02,<No English page found>
1398,5,16,سید کمال طباطبایی,تهیه‌کننده فیلم,"[{'text': 'سید کمال طباطبایی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%DA%A9%D9%85%D8%A7%D9%84_%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%DB%8C%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%DA%A9%D9%85%D8%A7%D9%84_%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%DB%8C%DB%8C,2019,08,07,<No English page found>
1398,5,18,رضا عقیلی,فیلمنامه‌نویس و بازیگر,"[{'text': 'رضا عقیلی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7_%D8%B9%D9%82%DB%8C%D9%84%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%B1%D8%B6%D8%A7_%D8%B9%D9%82%DB%8C%D9%84%DB%8C,2019,08,09,<No English page found>
1398,5,23,غلامعلی بسکی,پزشک و هوادار محیط زیست,"[{'text': 'غلامعلی بسکی', 'url': 'https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%D8%B9%D9%84%DB%8C_%D8%A8%D8%B3%DA%A9%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85%D8%B9%D9%84%DB%8C_%D8%A8%D8%B3%DA%A9%DB%8C,2019,08,14,<No English page found>
1398,5,31,ناصر احمدی,دوبلور و گوینده رادیو,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'ناصر احمدی', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%A7%D8%B5%D8%B1_%D8%A7%D8%AD%D9%85%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D9%86%D8%A7%D8%B5%D8%B1_%D8%A7%D8%AD%D9%85%D8%AF%DB%8C,2019,08,22,<No English page found>
1398,6,3,داریوش اسدزاده,بازیگر,"[{'text': 'داریوش اسدزاده', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%D8%A7%D8%B1%DB%8C%D9%88%D8%B4_%D8%A7%D8%B3%D8%AF%D8%B2%D8%A7%D8%AF%D9%87'}]",https://fa.wikipedia.org/wiki/%D8%AF%D8%A7%D8%B1%DB%8C%D9%88%D8%B4_%D8%A7%D8%B3%D8%AF%D8%B2%D8%A7%D8%AF%D9%87,2019,08,25,<No English page found>
1398,6,18,دختر آبی,از هواداران باشگاه فوتبال استقلال تهران بود که در اعتراض به دستگیری و محکومیت خود به زندان خودسوزی کرد,"[{'text': 'دختر آبی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%D8%AE%D8%AA%D8%B1_%D8%A2%D8%A8%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%AF%D8%AE%D8%AA%D8%B1_%D8%A2%D8%A8%DB%8C,2019,09,09,https://en.wikipedia.org/wiki/Death_of_Sahar_Khodayari
1398,8,8,اعظم طالقانی,نماینده تهران در دوره نخست مجلس شورای اسلامی و فرزند سید محمود طالقانی,"[{'text': 'اعظم طالقانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B9%D8%B8%D9%85_%D8%B7%D8%A7%D9%84%D9%82%D8%A7%D9%86%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A7%D8%B9%D8%B8%D9%85_%D8%B7%D8%A7%D9%84%D9%82%D8%A7%D9%86%DB%8C,2019,10,30,https://en.wikipedia.org/wiki/Azam_Taleghani
1398,8,9,ابراهیم آبادی,بازیگر,"[{'text': 'ابراهیم آبادی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%DB%8C%D9%85_%D8%A2%D8%A8%D8%A7%D8%AF%DB%8C'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D8%B1%D8%A7%D9%87%DB%8C%D9%85_%D8%A2%D8%A8%D8%A7%D8%AF%DB%8C,2019,10,31,https://en.wikipedia.org/wiki/Ebrahim_Abadi
